"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"2084233";"Q103843083";"nm1298085";"2084233";;"Mihalis Ballis";"0";NULL
"2088240";"Q104722430";"nm6568986";"2088240";;"Yang Tongshu";"0";"3012427"
"2109902";"Q16213591";"nm0466809";"2468610";;"Paul Korver";"0";"2468610"
"2131254";"Q138523827";"nm9451426";"2131254";;"Mara Tamkovich";"0";NULL
"2138485";"Q100898134";"nm13532404";"0";;"Mitz Vah";"0";NULL
"2138761";"Q138309424";"nm3083445";"0";;"Guido Wolter";"0";NULL
"2146207";"Q42605262";"nm8418088";"0";;"Mark Hickox";"0";NULL
"2148061";"Q9031061";"nm0814276";"2148061";;"Song Jia";"0";NULL
"2158114";"Q110392315";"nm7381784";"0";;"Amanda Högberg";"0";NULL
"2170375";"Q138495673";"nm10242673";"2170375";;"Viktor Shutov";"0";NULL
"2188153";"Q138587528";"nm6347116";"0";;"Kwun Hyun-jeong";"0";NULL
"2198150";"Q138521809";"nm0920935";"2198150";;"Wendy";"1";NULL
"2199448";"Q138508388";"nm3100229";"2199448";;"Milene Rispoli";"1";NULL
"2200511";"Q138507959";"nm3528644";"2200511";;"Belinha Baracho";"1";NULL
"2208859";"Q122871399";"nm3207715";"2208859";;"Tom Dong";"1";NULL
"2213615";"Q137886899";"nm3373954";"2213615";;"Luigi Benvisto";"0";NULL
"2216700";"Q95690115";"nm8705577";"2216700";;"Oleg Chugunov";"0";NULL
"2216918";"Q2833978";"nm11122846";"2216918";;"Alexandre Poulin";"0";NULL
"2223567";"Q138581645";"nm7430528";"2223567";;"Aleksey Onezhen";"0";NULL
"2239987";"Q135669418";"nm10362768";"2239987";;"Jonathan Turnbull";"0";NULL
"2241911";"Q76565291";"nm6213524";"0";;"Isabelle Kyed";"0";NULL
"2261789";"Q1884930";"nm0714625";"0";;"Mahmoud Reda";"0";NULL
"2280695";"Q124738151";"nm8274537";"2280695";;"Veronika Slowikowska";"0";NULL
"2293998";"Q137427340";"nm10027714";"2293998";;"Natalia Libet";"0";NULL
"2300652";"Q106827498";"nm5579954";"0";;"Zuko Nodada";"0";NULL
"2316314";"Q105704031";"nm6653218";"2316314";;"Kurumi Nakata";"0";NULL
"2330401";"Q44375392";"nm0858925";"2330401";;"Hong Mai Thomas";"0";NULL
"2345008";"Q95332054";"nm0079431";"0";;"Ernest Betts";"0";NULL
"2356699";"Q123049444";"nm5592690";"2356699";;"Faith Omole";"0";NULL
"2363291";"Q107693312";"nm0111286";"0";;"Jesper Bromark";"0";NULL
"2364355";"Q12970204";"nm12040513";"2364355";;"Kim Ryang -ha";"0";NULL
"2371232";"Q13958629";"nm8909175";"2371232";;"Seo Tae-hoon";"0";NULL
"2373918";"Q134638426";"nm4410867";"2373918";;"Adrian Pezdirc";"0";NULL
"2410888";"Q11849725";"nm4747236";"0";;"Adalmiina Pelli";"0";NULL
"2447101";"Q104934117";"nm10996279";"0";;"Louis Peres";"0";NULL
"2456774";"Q107574817";"nm5378650";"0";;"Paolo Strippoli";"0";NULL
"2458788";"Q16667174";"nm7570422";"2458788";;"Kristina Kretova";"0";NULL
"2469402";"Q117859188";"nm0625521";"0";;"Kendall Nelson";"0";NULL
"2469403";"Q117883756";"nm2500506";"0";;"Chris Pilaro";"0";NULL
"2472669";"Q1680422";"nm2696832";"0";;"Robeat";"0";NULL
"2488679";"Q104671499";"nm6466474";"0";;"Ricard Cussó";"0";NULL
"2493548";"Q24841059";"nm5694791";"2493548";;"Wowkie Zhang";"0";NULL
"2505977";"Q124714436";"nm9742706";"0";;"Monika Panwar";"0";NULL
"2512586";"Q9428425";"nm7233778";"2512586";;"Hu Haiquan";"0";NULL
"2520434";"Q116443651";"nm1887263";"0";;"Benjamin Hoffman";"0";NULL
"2525277";"Q27056609";"nm0997657";"0";;"Kenichi Oguri";"0";NULL
"2598502";"Q131154985";"nm5754830";"0";;"Mela Tesfazion";"0";NULL
"2625091";"Q10280982";"nm1141471";"0";;"Felipe Grinnan";"0";NULL
"2679674";"Q111294749";"nm0028753";"0";;"Mac Andrews";"0";NULL
"2689702";"Q136706062";"nm11278555";"0";;"Helle Ryg Eia";"0";NULL
"2744215";"Q106353414";"nm6432820";"0";;"Mikuláš Macala";"0";NULL
"2747035";"Q60952673";"nm4962409";"0";;"Fernando Corral";"0";NULL
"2772473";"Q91111183";"nm5329567";"0";;"Iban Gonzàles Pagaldai";"0";NULL
