"ID_SERIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_SERIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT"
"304616";"Q12000028";"tt0271315";"0";;"Pelle Parafins Bøljeband og Serum Serum";"0"
"304619";"Q11995072";"tt0271312";"0";;"Pelle Parafins Bøljeband og automatspøkelsene";"0"
"304627";"Q11865092";"tt0875946";"0";;"Isabella";"0"
"304657";"Q11974971";"tt0271289";"0";;"Hemmelighetene i B-by";"0"
"304683";"Q13054368";"tt0424737";"0";;"Where Were You, Man of God?";"0"
"304695";"Q3656921";"tt0159342";"0";;"Capitan Fracassa";"0"
"304697";"Q3790887";"tt0359346";"0";;"I grandi camaleonti";"0"
"304699";"Q3951592";"tt0874670";"0";;"Scaramouche";"0"
"304715";"Q108039342";"tt3389418";"0";;"Il giocatore";"0"
"304716";"Q134233390";"tt0832472";"0";;"Murat";"0"
"304737";"Q2644182";"tt0832330";"513106";;"The Legend of Zelda";"0"
"304847";"Q123758773";"tt27680225";"0";;"Суперниндзя";"0"
"304890";"Q55391868";"tt14176520";"0";;"Nayika Nayakan";"0"
"304902";"Q115265241";"tt0165029";"0";;"Harjunpää ja heimolaiset";"0"
"304911";"Q16246838";"tt3228062";"0";;"Bugsted";"0"
