"ID_SERIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_SERIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT";"ID_SERIE_ERASE_WIKIDATA_ID"
"10757";"Q7380137";"tt0264994";"0";;"Runway";"0";NULL
"10798";"Q3829022";"tt0075484";"0";;"Blansky's Beauties";"0";NULL
"11063";"Q137638690";"tt0286401";"0";;"WWF Jakked/Metal";"0";NULL
"11328";"Q1421795";"tt0083430";"0";;"The Incredible Hulk";"0";NULL
"11385";"Q5207841";"tt0118295";"0";;"Dad";"0";NULL
"11704";"Q7712884";"tt1292218";"0";;"The Agenda";"0";NULL
"11866";"Q492015";"tt5985540";"0";;"Eighteen, Twenty-Nine";"0";NULL
"11976";"Q1099587";"tt0433298";"0";;"Jamie and the Magic Torch";"0";NULL
"12067";"Q7018503";"tt0106083";"0";;"Newman and Baddiel in Pieces";"0";NULL
"12341";"Q135641316";"tt0450911";"0";;"E's Otherwise";"0";NULL
"12341";"Q1273069";"tt0450911";"0";;"E's Otherwise";"0";NULL
"12687";"Q5515929";"tt0224878";"0";;"Gabriel y Gabriela";"0";NULL
"12784";"Q3234288";"tt1086191";"0";;"Outnumbered";"0";NULL
"13179";"Q3139068";"tt0435926";"0";;"The Slave Isaura";"0";NULL
"13296";"Q4333771";"tt1065309";"0";;"Oliver Twist";"0";NULL
"13429";"Q7193330";"tt0281477";"0";;"Pigeon Street";"0";NULL
"13517";"Q2750348";"tt0299295";"0";;"Fireman";"0";NULL
"13685";"Q101242965";"tt0296351";"0";;"Alpen Rose";"0";NULL
"13771";"Q7730492";"tt0163933";"0";;"The Doctors";"0";NULL
"13834";"Q166354";"tt0061289";"0";;"Space Patrol";"0";NULL
"13909";"Q3683756";"tt0050006";"0";;"Colt .45";"0";NULL
"14470";"Q7753541";"tt0244914";"0";;"The New Casper Cartoon Show";"0";NULL
"14522";"Q17036200";"tt0086819";"0";;"Tripper's Day";"0";NULL
"14570";"Q5824888";"tt0266135";"0";;"El Engaño";"0";NULL
"14616";"Q651718";"tt0284335";"0";;"My Parents Are Aliens";"0";NULL
"14963";"Q7805211";"tt2391266";"0";;"Time Was";"0";NULL
"15200";"Q15995141";"tt2872946";"0";;"House of Cosbys";"0";NULL
"15307";"Q7738771";"tt0278220";"0";;"The Hanna-Barbera New Cartoon Series";"0";NULL
"15394";"Q5047989";"tt0816371";"0";;"Casado con hijos";"0";NULL
"15868";"Q7209426";"tt0299365";"450850";;"Police Call";"0";NULL
"15961";"Q497048";"tt6201056";"0";;"The King and I";"0";NULL
"16084";"Q7640880";"tt0118483";"0";;"Sunnyside Farm";"0";NULL
"17911";"Q8031774";"tt11427166";"0";;"Wonder Wheels";"0";NULL
"18051";"Q5320216";"tt0214342";"0";;"Déjame vivir";"0";NULL
"19230";"Q7750727";"tt0283201";"0";;"The Mayfair Set";"0";NULL
"19320";"Q7740816";"tt0149471";"0";;"The Human Animal";"0";NULL
"21653";"Q3650809";"tt0249282";"0";;"Call Red";"0";NULL
"21868";"Q3807018";"tt0047745";"0";;"The Jane Wyman Show";"0";NULL
"22587";"Q16539360";"tt0096558";"0";;"Christine Cromwell";"0";NULL
"23284";"Q20089819";"tt0163496";"0";;"Spy Trap";"0";NULL
"23545";"Q98098241";"tt0369081";"0";;"Ask This Old House";"0";NULL
"24119";"Q120207451";"tt0101131";"0";;"Lazarus & Dingwall";"0";NULL
"24554";"Q30603685";"tt0120932";"0";;"Call Me Mister";"0";NULL
"24694";"Q16994222";"tt0092372";"0";;"Home James!";"0";NULL
"24721";"Q15039550";"tt0115130";"296552";;"The Challenge";"0";NULL
"25290";"Q16993199";"tt0111988";"0";;"The Governor";"0";NULL
"25407";"Q5175094";"tt0161137";"0";;"Costello";"0";NULL
"25493";"Q7280008";"tt1346632";"0";;"The Biggest Loser";"0";NULL
"25552";"Q4767136";"tt0075476";"0";;"Anna Karenina";"0";NULL
"25714";"Q95151820";"tt0184916";"0";;"Stalky & Co";"0";NULL
"26731";"Q123508356";"tt0133296";"0";;"Blind Men";"0";NULL
"26775";"Q18353967";"tt1646039";"0";;"Escape";"0";NULL
"27018";"Q97738256";"tt0145617";"0";;"The Last Salute";"0";NULL
"27174";"Q18169835";"tt5419966";"0";;"Spring!";"0";NULL
"27575";"Q3221319";"tt0047768";"0";;"Screen Director's Playhouse";"0";NULL
"28228";"Q18162516";"tt0052523";"0";;"The Vital Spark";"0";NULL
"28494";"Q112182695";"tt0105978";"0";;"Crime & Punishment";"0";NULL
"28738";"Q7745505";"tt0162815";"0";;"The Larkins";"0";NULL
"28887";"Q22236130";"tt1268141";"0";;"Farmer Wants a Wife";"0";NULL
"29422";"Q96409531";"tt7374240";"0";;"The Other One";"0";NULL
"30122";"Q7095936";"tt0260640";"0";;"Open Air";"0";NULL
"30441";"Q7079005";"tt0061284";"0";;"Off to See the Wizard";"0";NULL
"30470";"Q4929849";"tt0108710";"0";;"Blue Skies";"0";NULL
"30672";"Q2854783";"tt0270149";"0";;"Musti";"0";NULL
"30735";"Q485345";"tt3375828";"0";;"Dream";"0";NULL
"30964";"Q7078971";"tt1474316";"0";;"Off the Hook";"0";NULL
"31010";"Q512137";"tt0120756";"0";;"Moby Dick";"0";NULL
"31216";"Q3988066";"tt0060002";"0";;"The Lone Ranger";"0";NULL
"31585";"Q723";"tt1442065";"0";"r29988-rookie-blue";"Rookie Blue";"0";NULL
"31776";"Q6659031";"tt1086541";"0";;"Living Britain";"0";NULL
"32018";"Q9355128";"tt0204778";"0";;"Titch";"0";NULL
"32043";"Q6126248";"tt11627878";"0";;"The Proud Twins";"0";NULL
"32160";"Q128265";"tt0161175";"0";;"New Scotland Yard";"0";NULL
"32780";"Q4847896";"tt1595336";"0";;"Vidas Robadas";"0";NULL
"33006";"Q7762496";"tt1685460";"0";;"The Scheme";"0";NULL
"33146";"Q5232559";"tt0210636";"0";;"David Copperfield";"0";NULL
"33629";"Q9380347";"tt0208620";"0";;"Hope Island";"0";NULL
"33692";"Q6125098";"tt0250872";"0";;"Jake & the Kid";"0";NULL
"34118";"Q136330158";"tt0477535";"0";;"Samurai Gun";"0";NULL
"34118";"Q825564";"tt0477535";"0";;"Samurai Gun";"0";NULL
"34511";"Q7756311";"tt0050050";"0";;"The Pat Boone Chevy Showroom";"0";NULL
"34866";"Q6929426";"tt0292129";"0";;"Mr. Majeika";"0";NULL
"35367";"Q10868964";"tt6284108";"0";;"Men with No Shadows";"0";NULL
"36154";"Q7997468";"tt1705096";"0";;"Who The (Bleep) Did I Marry?";"0";NULL
"36497";"Q11126442";"tt0119706";"0";;"Mouri Motonari";"0";NULL
"37113";"Q4050796";"tt1278280";"0";;"Tales of the Abyss";"0";NULL
"37347";"Q511920";"tt0315689";"0";;"The Loss of Humanity";"0";NULL
"39127";"Q20228663";"tt2263665";"0";;"Kontoret";"0";NULL
"39266";"Q15697772";"tt0891831";"0";;"Mega Builders";"0";NULL
"39390";"Q6087920";"tt2300165";"0";;"Iss Pyaar Ko Kya Naam Doon?";"0";NULL
"39475";"Q5985374";"tt0302118";"0";;"Ice Warriors";"0";NULL
"40076";"Q6444445";"tt1962939";"0";;"Kung Fu Dino Posse";"0";NULL
"40483";"Q1211281";"tt0094423";"0";;"Die Bertinis";"0";NULL
"40582";"Q1736769";"tt1352416";"0";;"Katrin und die Welt der Tiere";"0";NULL
"41809";"Q7245132";"tt0229923";"0";;"Principessa";"0";NULL
"41817";"Q1670351";"tt0066213";"0";;"Oberinspektor Marek";"0";NULL
"41936";"Q5316950";"tt1719785";"0";;"Dussault Inc.";"0";NULL
"42133";"Q832481";"tt0233096";"0";;"Quentin Durward";"0";NULL
"42506";"Q107011746";"tt2131768";"0";;"The Mystic Archives of Dantalian";"0";NULL
"42961";"Q2494638";"tt5991582";"0";;"Heading to the Ground";"0";NULL
"44038";"Q1060695";"tt17422266";"0";;"Ginga e Kickoff!!";"0";NULL
"44187";"Q3822755";"tt0108715";"0";;"Burke's Law";"0";NULL
"45207";"Q1132147";"tt14895298";"0";;"Hime Chen! Otogi Chikku Idol Lilpri";"0";NULL
"45719";"Q60792241";"tt0120958";"0";;"For the Record";"0";NULL
"45999";"Q109941378";"tt6608398";"0";;"Yumeiro Patissiere";"0";NULL
"46373";"Q130476868";"tt1246990";"0";;"Aqua Age";"0";NULL
"46584";"Q6797809";"tt8000114";"0";;"Love Marriage";"0";NULL
"46622";"Q16839457";"tt1202623";"0";;"Futz";"0";NULL
"47510";"Q932874";"tt0095388";"0";;"Jack the Ripper";"0";NULL
"47557";"Q48699692";"tt0318469";"0";;"Murder";"0";NULL
"48361";"Q6731134";"tt6459248";"0";;"Strange Tales of Liao Zhai";"0";NULL
"49009";"Q13100312";"tt2712740";"0";"r1549838901-the-goldbergs";"The Goldbergs";"0";NULL
"49122";"Q6030123";"tt0484514";"0";;"Firat";"0";NULL
"49834";"Q12810423";"tt13291348";"0";;"Koyu Kırmızı";"0";NULL
"49891";"Q6076739";"tt0781874";"0";;"Gönül";"0";NULL
"51018";"Q109954829";"tt20827706";"0";;"Kings";"0";NULL
"51242";"Q12307955";"tt0352049";"0";;"Deadline";"0";NULL
"52168";"Q109363010";"tt0380888";"0";;"Είσαι Πολύ Αλήτης Τελικά";"0";NULL
"52722";"Q11110268";"tt8834682";"0";;"Secret Campus";"0";NULL
"52882";"Q11596006";"tt2041944";"0";;"Himitsu Chouhouin Erika";"0";NULL
"53879";"Q113860634";"tt0327370";"0";;"Τι συμβαίνει με το Χάρη";"0";NULL
"53906";"Q85972542";"tt7417844";"0";;"Kızlar Sınıfı";"0";NULL
"54557";"Q17031042";"tt0169507";"0";;"Villains";"0";NULL
"54607";"Q11659478";"tt1854064";"0";;"Divorce Lawyer";"0";NULL
"54889";"Q31890955";"tt19387830";"0";;"Minuten";"0";NULL
"55553";"Q4507498";"tt5442458";"0";;"The Voice Ahla Sawt";"0";NULL
"57243";"Q39243484";"tt0436992";"0";;"Doctor Who";"0";NULL
"57773";"Q17021423";"tt0405597";"0";;"Storyboard";"0";NULL
"57818";"Q5970803";"tt2772760";"0";;"Las Vega's";"0";"97937"
"58111";"Q15072814";"tt3155320";"0";"r262965-extant";"Extant";"0";NULL
"58710";"Q3289749";"tt0247859";"0";;"Little Angel Face";"0";NULL
"58968";"Q8000653";"tt2341819";"0";;"Wild Grinders";"0";NULL
"59244";"Q3072179";"tt1607173";"227599";;"Monsters Resurrected";"0";NULL
"59337";"Q7620448";"tt0477540";"0";;"Storybook International";"0";NULL
"59511";"Q16995200";"tt2770276";"0";;"It's Kevin";"0";NULL
"59798";"Q6684244";"tt6268144";"0";;"Definitely Neighbors";"0";NULL
"59800";"Q5837548";"tt2671418";"0";;"Ta Soraya";"0";NULL
"59861";"Q6838112";"tt6280708";"0";;"Secret Agent Miss Oh";"0";NULL
"59920";"Q3230761";"tt3124500";"273325";;"Sesame Street: Bert and Ernie's Great Adventures";"0";NULL
"61136";"Q15051771";"tt3350766";"0";;"Bel Ami";"0";NULL
"61158";"Q17254818";"tt4135176";"0";;"The Three Musketeers";"0";NULL
"61245";"Q16257677";"tt3098842";"0";;"Jamaica Inn";"0";NULL
"61478";"Q118383790";"tt2113599";"0";;"Africa's Deadliest";"0";NULL
"61831";"Q16992630";"tt3159736";"0";;"The Game";"0";NULL
"62122";"Q20526844";"tt3674454";"0";;"Black-and-White World";"0";NULL
"62142";"Q17299853";"tt3230780";"0";;"The Returned";"0";NULL
"62284";"Q15741053";"tt2188931";"0";;"Those Who Kill";"0";NULL
"62302";"Q5981196";"tt1180522";"0";;"The Simulators";"0";NULL
"67506";"Q25544418";"tt6428698";"0";"544418";"SOTUS";"0";NULL
"68949";"Q9032185";"tt0196270";"0";;"My family is a draw";"0";NULL
"69045";"Q27983316";"tt6424812";"0";;"General and I";"0";NULL
"70094";"Q123046764";"tt6289564";"0";;"Far Away Love";"0";NULL
"70149";"Q113040683";"tt5876226";"0";;"Die Boekklub";"0";NULL
"70923";"Q137799231";"tt11605032";"0";;"Rakshasa Street";"0";NULL
"73625";"Q30941339";"tt6659882";"0";;"Nothing Gold Can Stay";"0";NULL
"74237";"Q48896762";"tt6971052";"0";;"Rakshasa Street";"0";NULL
"74274";"Q26944205";"tt7172670";"0";;"Azja Express";"0";NULL
"75728";"Q56063035";"tt6261554";"0";;"I'm a Celebrity... Extra Camp";"0";"27097"
"78199";"Q15897765";"tt3803310";"0";;"The Bronze Teeth";"0";NULL
"78986";"Q48916168";"tt8076822";"0";;"My Huckleberry Friends";"0";NULL
"80470";"Q28415916";"tt10282720";"0";;"Succession War";"0";NULL
"80653";"Q55707648";"tt8242348";"0";;"The Mask";"0";NULL
"80715";"Q5452076";"tt8461250";"0";;"Firing Line with Margaret Hoover";"0";"10631"
"81185";"Q55621888";"tt11428176";"0";;"The Legend of Kaifeng";"0";NULL
"81346";"Q25463401";"tt8470384";"0";;"Regret";"0";NULL
"82660";"Q48897508";"tt9085276";"0";;"Entrepreneurial Age";"0";NULL
"82804";"Q48905071";"tt7073222";"0";;"What She Put on the Table";"0";NULL
"83186";"Q57389463";"tt9066016";"0";;"Fitness";"0";NULL
"85664";"Q15903526";"tt4772556";"0";;"The Orphan of Zhao";"0";NULL
"85771";"Q21693720";"tt4250064";"0";;"Heel Holland Bakt";"0";"156792"
"85942";"Q136929977";"tt11405390";"0";;"Darwin's Game";"0";NULL
"85989";"Q60995002";"tt9587616";"0";;"Spy Hunter";"0";NULL
"86226";"Q4253907";"tt0449500";"0";;"Ландыш серебристый 2";"0";NULL
"86488";"Q108405252";"tt4311196";"0";;"Death of a Girl";"0";NULL
"86695";"Q123180418";"tt10272610";"0";;"Inspector Vedas";"0";NULL
"87318";"Q55696461";"tt7564330";"0";;"My Classmate from Far Far Away";"0";NULL
"87695";"Q55718358";"tt12257736";"0";;"Bluetick";"0";NULL
"88067";"Q30949688";"tt11428118";"0";;"The Brightest Star in the Sky";"0";NULL
"88344";"Q62058792";"tt5676984";"0";;"Chong Er's Preach";"0";NULL
"88424";"Q22078650";"tt10166728";"0";;"Investiture of the Gods";"0";NULL
"88538";"Q65120614";"tt11492192";"0";;"Aussie Lobster Men";"0";NULL
"88862";"Q3475559";"tt0166933";"0";"88862";"Schulmeister, l'espion de l'Empereur";"0";NULL
"89268";"Q17007304";"tt10314752";"0";;"Life Revelation";"0";NULL
"89378";"Q21160132";"tt4362346";"0";;"Private Investigator (P.I.)";"0";NULL
"89423";"Q63619459";"tt10949694";"0";;"Listening Snow Tower";"0";NULL
"89857";"Q60852532";"tt10400024";"0";;"Tolya the Robot";"0";NULL
"90117";"Q64495795";"tt10515848";"0";;"Bureau of Transformer";"0";NULL
"90155";"Q64626637";"tt10457374";"0";;"Growing Pain";"0";NULL
"90231";"Q11046096";"tt10408966";"0";;"In Love With Power";"0";NULL
"90529";"Q10873760";"tt12471020";"0";;"Memoirs in China";"0";NULL
"90533";"Q17500106";"tt4025988";"0";;"Deng Xiaoping at History's Crossroads";"0";NULL
"91159";"Q18124819";"tt10441730";"0";;"Firaaq";"0";NULL
"92755";"Q56441160";"tt10874292";"0";;"My Mowgli Boy";"0";NULL
"93287";"Q55635222";"tt7569576";"0";;"The Flight Attendant";"0";NULL
"94291";"Q19829192";"tt4622278";"0";;"Swaragini";"0";NULL
"96483";"Q60995468";"tt11410106";"0";;"Dreaming Back to the Qing Dynasty";"0";NULL
"96721";"Q96378045";"tt10801274";"0";;"Flirty Dancing";"0";NULL
"97190";"Q17622183";"tt3204050";"0";;"Baciamo le mani: Palermo-New York 1958";"0";NULL
"97891";"Q28913385";"tt31790088";"0";;"Krejlerkongen";"0";NULL
"99651";"Q85873813";"tt11834536";"0";;"Love of Thousand Years";"0";NULL
"99707";"Q20649431";"tt0398572";"0";;"Station Zero";"1";NULL
"100684";"Q678485";"tt0172040";"0";"r1208-premiers-baisers";"Premiers Baisers";"0";NULL
"100745";"Q10656953";"tt0101185";"0";;"Rosenbaum";"0";NULL
"100809";"Q89084724";"tt11058908";"0";"r1549516950-spyders";"Spyders";"0";NULL
"102380";"Q26963069";"tt6061574";"0";;"Alyas Robinhood";"0";NULL
"104083";"Q97279582";"tt12357086";"0";;"I Don't Want to Be Friends with You";"0";NULL
"104519";"Q19391821";"tt0083487";"366523";;"Ta den ring";"0";NULL
"104622";"Q11966286";"tt0142034";"366528";;"Dødelig kjemi";"0";NULL
"104982";"Q64576957";"tt13847742";"0";;"Unrequited Love";"0";"90729"
"105533";"Q85763342";"tt11657450";"0";;"Get a Clue";"0";NULL
"105584";"Q137639264";"tt12492600";"0";;"Tales of the Lockdown";"0";NULL
"106247";"Q37042472";"tt0456798";"0";;"Stine, Anders og Jeanette";"0";NULL
"107681";"Q32173863";"tt9520740";"0";;"Yangko Dance";"0";NULL
"107827";"Q10911163";"tt2857486";"0";;"原來愛·就是甜蜜";"0";NULL
"107901";"Q10889419";"tt0843209";"0";;"Once Upon An Oridinary Girl";"0";NULL
"108123";"Q99222386";"tt12928756";"0";;"My Unicorn Girl";"0";NULL
"108739";"Q15897377";"tt6357224";"0";;"Fabulous 30";"0";NULL
"110156";"Q751287";"tt1816754";"0";;"Astro-Show";"0";NULL
"111095";"Q131370327";"tt13266238";"0";;"CyberSlav";"0";NULL
"111155";"Q100630770";"tt13308954";"0";;"The Policeman's Daughter";"0";NULL
"112318";"Q19851365";"tt10488244";"0";;"Marshal Peng Dehuai";"0";NULL
"112393";"Q11567118";"tt1161663";"0";;"The Fire Still Burns";"0";NULL
"113846";"Q823843";"tt1254039";"0";;"Mensen zoals jij en ik";"0";"129135"
"113975";"Q103916805";"tt12409686";"0";;"Healer of Children";"0";NULL
"114730";"Q114648242";"tt14454896";"0";;"Six degrés";"0";NULL
"114910";"Q64334734";"tt10389000";"0";;"Even tot Hier";"0";NULL
"114931";"Q12002260";"tt1861103";"0";;"Spesialenheten";"0";NULL
"115396";"Q89988228";"tt14472170";"0";;"We are the Littles";"0";NULL
"116017";"Q104727208";"tt14067750";"0";;"Youn Stay";"0";NULL
"116074";"Q131785071";"tt16526150";"0";;"Mrkomir the First";"0";NULL
"116179";"Q105438370";"tt11162652";"0";;"Inspector Ricciardi";"0";NULL
"116319";"Q30020561";"tt4437292";"0";;"Vlasik: The Shadow of Stalin";"0";"232002"
"117999";"Q11501013";"tt1161689";"0";;"Shin Heike Monogatari";"0";NULL
"118138";"Q17230889";"tt1160976";"0";;"Taikouki";"0";NULL
"118651";"Q137043714";"tt21307620";"0";;"A Song of Sword as Pillow";"0";NULL
"118682";"Q624988";"tt3510914";"0";;"Eyes of Dawn";"0";NULL
"119999";"Q1214698";"tt0250573";"0";;"Die Manns - Ein Jahrhundertroman";"0";NULL
"120454";"Q117448683";"tt6222202";"0";;"Spotlight";"0";NULL
"122010";"Q115727015";"tt14086140";"0";;"Drag, I Love You";"0";NULL
"122553";"Q116885111";"tt13662114";"0";;"An Eye For An Eye";"0";NULL
"123227";"Q106597677";"tt14509642";"0";;"The Glory of Youth";"0";NULL
"124343";"Q106881101";"tt13039896";"0";;"Plan B";"0";NULL
"125527";"Q107356050";"tt14411816";"0";;"Twist of Fate";"0";NULL
"126660";"Q98744252";"tt11981644";"0";;"Professor T";"0";NULL
"127162";"Q107167673";"tt13944138";"0";;"Maggie";"0";NULL
"127255";"Q4769329";"tt11646394";"0";;"Annie Ki Ayegi Baraat";"0";NULL
"127543";"Q7564144";"tt1429889";"0";;"Soul!";"0";NULL
"127643";"Q110608259";"tt14865290";"0";;"Heist";"0";NULL
"127828";"Q24000280";"tt12035244";"0";;"Legend Hero Samgugjeon";"0";NULL
"127985";"Q7444021";"tt2189670";"0";;"The Legend of Wu Zetian";"0";NULL
"128255";"Q65091279";"tt9789660";"0";;"Transformers: War for Cybertron: Kingdom";"0";NULL
"128342";"Q112572529";"tt15000762";"0";;"Be Together";"0";NULL
"129827";"Q96117370";"tt1265927";"0";;"The Smokey Bear Show";"0";NULL
"129969";"Q10889348";"tt6863368";"0";;"Love Story in Shanghai";"0";NULL
"131614";"Q108680820";"tt17512670";"0";;"South Wind Knows";"0";NULL
"131695";"Q263114";"tt0985264";"0";;"Domino Day";"0";NULL
"131708";"Q108502700";"tt14784770";"0";;"Messyness";"0";NULL
"131936";"Q132124725";"tt13843380";"0";;"Algérie secrète";"0";NULL
"133193";"Q132181164";"tt27413863";"0";;"71° nord - team";"0";NULL
"134028";"Q109927505";"tt15089704";"0";;"Tha God's Honest Truth with Charlamagne Tha God";"0";NULL
"135266";"Q97174562";"tt0272394";"0";;"Les Jeunes Années";"0";NULL
"135516";"Q10942884";"tt1383047";"0";;"Hero of the Year";"0";NULL
"136832";"Q60993100";"tt10380336";"0";;"北部湾人家";"0";NULL
"137800";"Q109413802";"tt27137485";"0";;"Warm on a Cold Night";"0";NULL
"138371";"Q109553489";"tt4534140";"0";;"Napamiehet";"0";NULL
"138741";"Q10873758";"tt0463277";"0";;"Chinese Style Divorce";"0";NULL
"139000";"Q2928247";"tt2118094";"0";;"Bunny Maloney";"0";NULL
"139432";"Q127688395";"tt2313615";"0";;"Animal Man";"0";NULL
"156286";"Q110640025";"tt17279668";"0";;"Kandi & The Gang";"0";NULL
"156293";"Q137574491";"tt39165989";"0";;"Concrete Market";"0";NULL
"156960";"Q134591741";"tt14691120";"0";;"The terrible eighties";"0";NULL
"156989";"Q108229504";"tt15285844";"0";;"Irreverent";"0";NULL
"158133";"Q124057601";"tt9521346";"0";;"中国兄弟连";"0";NULL
"158196";"Q111950109";"tt14369390";"0";;"Would I Lie to You?";"0";"4775"
"196165";"Q129698473";"tt0075499";"196165";;"Die Dämonen";"0";NULL
"197491";"Q118366920";"tt39068271";"0";;"Villains";"0";NULL
"197594";"Q111520713";"tt19851408";"0";;"Die Glücksspieler";"0";NULL
"199925";"Q113332411";"tt14597982";"0";;"Master of My Own";"0";NULL
"200862";"Q13402105";"tt4957334";"0";;"Fatal Wine";"0";"58211"
"201424";"Q111680671";"tt19759788";"0";;"My Lovely Bodyguard";"0";NULL
"202221";"Q19356925";"tt4093214";"0";;"Endlich Deutsch!";"0";NULL
"204747";"Q52428507";"tt8228876";"0";;"Katalonski";"0";NULL
"205346";"Q113571619";"tt22353480";"0";;"Oh! My Sunshine Night";"0";NULL
"206494";"Q118140521";"tt27850500";"0";;"Million-Follower Detective";"0";NULL
"208883";"Q116783424";"tt11486212";"0";;"The Investigator";"0";NULL
"209061";"Q136831136";"tt0254053";"0";;"Tatakae!! Ramenman";"0";NULL
"209425";"Q100258242";"tt19838606";"0";;"Confessions of a Fashionista";"0";NULL
"209916";"Q124357283";"tt30949068";"0";;"Sword and Fairy";"0";NULL
"209985";"Q117427542";"tt22796478";"0";;"Kamen Rider Outsiders";"0";NULL
"212055";"Q65159043";"tt15475278";"0";;"Plan B";"0";"69222"
"212457";"Q115396924";"tt22640400";"0";;"The Traitors";"0";NULL
"212957";"Q134105230";"tt36808372";"0";;"Shark: The Storm";"0";NULL
"213898";"Q18151230";"tt3960750";"0";;"Judge Faith";"0";NULL
"214250";"Q116790262";"tt26493973";"0";;"Jinny's Kitchen";"0";NULL
"216271";"Q10679432";"tt0484018";"0";;"Stereo";"0";"53443"
"217837";"Q137733224";"tt26006612";"0";;"Zomvivor";"0";NULL
"219099";"Q105605226";"tt14088242";"0";;"All or Nothing";"0";NULL
"219959";"Q1191955";"tt0493328";"0";;"Hanaukyou Maid Team";"0";NULL
"220140";"Q117314063";"tt27003616";"0";;"Sleepless";"0";NULL
"220207";"Q1821952";"tt2105659";"0";;"Mixed Up";"0";NULL
"220731";"Q9016324";"tt0266157";"0";;"Juegos del destino";"0";NULL
"222281";"Q116973100";"tt26773833";"0";;"Bekaboo";"0";"286605"
"222360";"Q17415343";"tt0224932";"366559";;"The Nine O'Clock News Murder";"0";NULL
"223622";"Q117336614";"tt26443401";"0";"73169895";"The Great American Joke Off";"0";NULL
"225929";"Q123528553";"tt29688557";"0";;"Love is Panacea";"0";NULL
"226940";"Q137692737";"tt25505780";"0";;"La vida de nosotras";"0";NULL
"230442";"Q136087259";"tt28991851";"0";;"Frakke & Jempie";"0";NULL
"231611";"Q126943691";"tt7714560";"0";;"Adventures in Wonder Park";"0";NULL
"231990";"Q55697773";"tt9636134";"0";;"Fly Me to the Moon";"0";NULL
"233833";"Q136890356";"tt39369595";"0";;"In Your Radiant Season";"0";NULL
