"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"61413";"Q136697135";"nm1201710";"61413";;"Ron Anderson";"0";NULL
"63422";"Q15838501";"nm0494628";"63422";;"Philippe Le Sourd";"0";NULL
"63443";"Q55734063";"nm1616790";"63443";;"Jeong Dae-hoon";"0";NULL
"64472";"Q124788843";"nm1325924";"0";;"Bryan Terrell Clark";"0";"1765966"
"65308";"Q138349388";"nm0852913";"65308";;"Mike Taylor";"0";NULL
"66634";"Q128230247";"nm0559869";"66634";;"David Mattey";"0";NULL
"67479";"Q136664038";"nm0002321";"67479";;"Fred V. Murphy";"0";NULL
"67937";"Q3646829";"nm0337504";"67937";;"Paul Greco";"0";NULL
"68468";"Q10855920";"nm1030521";"68468";;"Kim Hyeong-seok";"0";NULL
"69745";"Q24254328";"nm0838681";"69745";;"Cathleen Summers";"0";NULL
"70470";"Q95891935";"nm0806228";"70470";;"J. Christoffer Slotte";"0";NULL
"71899";"Q110176769";"nm0168877";"71899";;"Joseph F. Coffey";"0";NULL
"72210";"Q133601943";"nm0839438";"72210";;"Mark Suozzo";"0";NULL
"73252";"Q20444345";"nm1426961";"73252";;"Cho Seung-yeon";"0";NULL
"73498";"Q138354672";"nm0542333";"73498";;"Michael Manheim";"0";NULL
"74418";"Q25495722";"nm1983442";"74418";;"Rolandas Boravskis";"0";NULL
"76735";"Q136808132";"nm2146127";"76735";;"Bill Riling";"0";NULL
"77871";"Q116936408";"nm2944369";"77871";;"Mayu Takahashi";"0";NULL
"78941";"Q134985043";"nm0095027";"78941";;"John Bonney";"0";NULL
"79579";"Q27951985";"nm1073371";"79579";;"Moon Young-dong";"0";NULL
"85744";"Q6166832";"nm1729593";"85744";;"Jay Larkin";"0";NULL
"88297";"Q12602693";"nm2465452";"88297";;"Son Byeong-uk";"0";NULL
"88384";"Q111309528";"nm0571610";"0";;"Sean McKenzie";"0";NULL
"90157";"Q11397634";"nm1856217";"90157";;"Sayaka Maeda";"0";NULL
"90768";"Q136505044";"nm0409907";"90768";;"Richard Ireson";"0";NULL
"90844";"Q137596035";"nm0298479";"90844";;"Jessie Lee Fulton";"0";NULL
"91453";"Q22670028";"nm0405079";"91453";;"Edward James Hyland";"0";NULL
"91604";"Q97237439";"nm0051166";"91604";;"Ali Taner Baltacı";"0";NULL
"92664";"Q924256";"nm1973913";"92664";;"Ruud Jolie";"0";NULL
"92821";"Q136815225";"nm0634549";"92821";;"Mike Nomad";"0";NULL
"94501";"Q135289376";"nm0149895";"94501";;"Brent Chalem";"0";NULL
"95805";"Q16745079";"nm0933918";"95805";;"Norman D. Wilson";"0";NULL
"96660";"Q20445454";"nm0160847";"96660";;"Chu Gwi-jeong";"0";NULL
"97239";"Q133013076";"nm0557398";"97239";;"Christopher Massie";"0";NULL
"98177";"Q6382122";"nm2912749";"98177";;"Kealan Patrick Burke";"0";NULL
"98459";"Q136814194";"nm0434377";"98459";;"Karen Kadler";"0";NULL
"98555";"Q136814081";"nm0265673";"98555";;"Matthew Faison";"0";NULL
"99298";"Q137910917";"nm0069456";"99298";;"Vladimir Belousov";"0";NULL
"99447";"Q17499059";"nm1951300";"99447";;"Lee Ching";"0";NULL
"99601";"Q135089262";"nm0873158";"99601";;"Mike Tristano";"1";NULL
"100435";"Q137649268";"nm0334152";"100435";;"Juliet Graham";"1";NULL
"100878";"Q137974063";"nm0339385";"100878";;"Rochelle Greenwood";"0";NULL
"102038";"Q137162766";"nm0836542";"102038";;"Michael Style";"0";NULL
"103844";"Q137808434";"nm1322761";"103844";;"Denton Blane Everett";"0";NULL
"104467";"Q137791565";"nm2633394";"104467";;"Nick Ballard";"0";NULL
"104778";"Q33112946";"nm1108101";"104778";;"Aaron Goodwin";"0";NULL
"105025";"Q138318405";"nm0817210";"105025";;"George Spaulding";"0";NULL
"105424";"Q6641966";"nm3666174";"105424";;"Kama Law";"0";NULL
"105678";"Q434768";"nm0455765";"105678";;"Sean Kinney";"0";NULL
"106407";"Q137636223";"nm1080129";"106407";;"Alan Novak";"1";NULL
"106408";"Q136890994";"nm0030830";"106408";;"Bree Anthony";"1";NULL
"106409";"Q137636291";"nm0089542";"106409";;"Tony Richards";"1";NULL
"106638";"Q59359907";"nm0251101";"106638";;"Robert Egon";"0";NULL
"107484";"Q21055372";"nm0783325";"107484";;"Mary Sellers";"0";NULL
"107570";"Q11649172";"nm3853594";"107570";;"Miho Suzuki";"0";NULL
"108263";"Q2326813";"nm0643641";"0";;"Mark Occhilupo";"0";NULL
"108572";"Q53735597";"nm1159463";"108572";;"Erika Kole";"1";NULL
"109494";"Q131323975";"nm2052978";"109494";;"Montana Tucker";"0";NULL
"109637";"Q55949803";"nm0452632";"109637";;"Ellwood Kieser";"0";NULL
"109706";"Q110226083";"nm0812026";"109706";;"Robert Soderberg";"0";NULL
"110268";"Q11673399";"nm0648704";"110268";;"Onimaru";"0";NULL
"110488";"Q130205250";"nm0934598";"110488";;"Arna-Maria Winchester";"0";NULL
"112834";"Q136850103";"nm0123367";"112834";;"Alan B. Bursteen";"0";NULL
"114919";"Q8977094";"nm2421708";"114919";;"Aiko Kaito";"0";NULL
"115532";"Q137910922";"nm0894743";"115532";;"Gennadi Vernov";"0";NULL
"116052";"Q11172674";"nm0510935";"116052";;"Bau Hon-Lam";"0";NULL
"116459";"Q137564026";"nm3587486";"116459";;"Gabriel D'Alessandro";"1";NULL
"116642";"Q23035348";"nm0365173";"0";;"Paul Harris";"0";NULL
"117080";"Q5366014";"nm0918217";"117080";;"Ellis Weiner";"0";NULL
"117538";"Q7407424";"nm0232152";"117538";;"Sam Donaldson";"0";NULL
"117602";"Q136817464";"nm0453093";"117602";;"Frank Killmond";"0";NULL
"118454";"Q136764565";"nm0549296";"118454";;"Kathy Marlowe";"0";NULL
"118695";"Q18551405";"nm1534219";"118695";;"Han Min";"0";NULL
"120619";"Q114703340";"nm9638998";"0";;"Alejandro Rojas";"0";NULL
"120801";"Q11372196";"nm4626963";"120801";;"Hayato Isohata";"0";NULL
"120908";"Q21699552";"nm1889445";"120908";;"Motoko Kimura";"0";NULL
"121468";"Q5878845";"nm0883783";"1318745";;"Germán Valdés III";"0";NULL
"124034";"Q136690699";"nm0947304";"124034";;"Fang Yeh";"0";NULL
"124855";"Q3435044";"nm0254609";"124855";;"Robert Elliott";"0";NULL
"125014";"Q137882934";"nm1173342";"125014";;"Toranosuke Tennoji";"0";NULL
"126055";"Q11560767";"nm3262271";"126055";;"Kazuhiko Shimizu";"0";NULL
"126085";"Q8972290";"nm1377115";"126085";;"Huang Yiqun";"0";NULL
"126342";"Q5561957";"nm0040780";"126342";;"Nick Atkinson";"0";"2924920"
"126592";"Q11539745";"nm1499992";"126592";;"Misaki Mori";"0";NULL
"127280";"Q4963280";"nm0136093";"127280";;"Brian Carbee";"0";NULL
"127307";"Q11240928";"nm0475870";"127307";;"Rikiya Kurokawa";"0";NULL
"127376";"Q133856761";"nm0674457";"127376";;"Yuri Perov";"0";NULL
"127850";"Q19161936";"nm2298067";"127850";;"Lee Do-gyeong";"0";NULL
"128092";"Q132048111";"nm2397522";"128092";;"Dinah Geiger";"0";NULL
"130441";"Q25930430";"nm0428632";"130441";;"Lauren Jones";"0";NULL
"130554";"Q3434186";"nm1065490";"130554";;"Rob Hirst";"0";NULL
"131414";"Q104667002";"nm2490321";"131414";;"Bobby Mort";"0";NULL
"132081";"Q25633897";"nm1501561";"132081";;"Cameron Cain";"1";NULL
"132803";"Q11369159";"nm2759146";"4092504";;"Tomohiro Kubo";"0";"4092504"
"132874";"Q6205142";"nm0396216";"0";;"Joan Hotchkis";"0";NULL
"133006";"Q120435382";"nm3045271";"133006";;"Santiago Bou Grasso";"0";NULL
"133340";"Q83752361";"nm0318070";"133340";;"Helen Gilbert";"0";NULL
"133887";"Q3076247";"nm0906671";"133887";;"Koichi Wajima";"0";NULL
"134881";"Q52152699";"nm3457828";"134881";;"Effie Balconi";"1";NULL
"134922";"Q4933419";"nm1734402";"134922";;"Bob Minton";"0";NULL
"134992";"Q9299695";"nm0518073";"134992";;"Virginia Lok";"0";NULL
"135012";"Q20041184";"nm1121749";"135012";;"Ken Takeuchi";"0";NULL
"135521";"Q110137062";"nm0542559";"0";;"Cusse Mankuma";"0";NULL
"135583";"Q137738820";"nm2393833";"135583";;"Icarus Corpse";"1";NULL
"135661";"Q137164881";"nm3669502";"135661";;"Suzanne Kelly";"1";NULL
"135849";"Q12588375";"nm3739676";"135849";;"Kim Ui-jin";"0";NULL
"136830";"Q16421366";"nm1867415";"136830";;"Þorfinnur Guðnason";"0";NULL
"136933";"Q137303659";"nm3256909";"136933";;"Codi Carmichael";"1";NULL
"137085";"Q137972848";"nm0704510";"137085";;"Andrea Szabo";"1";NULL
"137096";"Q138042772";"nm0248159";"137096";;"Reinhardt";"1";NULL
"137143";"Q6503124";"nm0492408";"137143";;"Law Wing-Cheong";"0";NULL
"137201";"Q3189629";"nm1234012";"137201";"3189629";"Julien Rambaldi";"0";NULL
"137945";"Q1920016";"nm0403381";"137945";;"Peter Hurkos";"0";NULL
"138495";"Q4263389";"nm2438351";"138495";;"Hiromi Wada";"0";NULL
"138510";"Q16080070";"nm1334050";"138510";;"Go Ho-kyung";"0";NULL
"139265";"Q12950390";"nm0449799";"0";;"Scott Kerr";"0";NULL
"139407";"Q113680053";"nm3256811";"139407";;"Pepper Foxxx";"1";NULL
"139416";"Q131012107";"nm0836577";"139416";;"Scott Styles";"1";NULL
"139430";"Q137851251";"nm1133134";"139430";;"Tommi Rose";"1";NULL
"139514";"Q55734053";"nm3785377";"139514";;"Jeong Gi-seop";"0";NULL
"139986";"Q16560672";"nm1216792";"139986";;"J.P.X.";"1";NULL
"140150";"Q136842461";"nm0951494";"140150";;"Piero Galletti";"0";NULL
"140948";"Q113569992";"nm3120113";"140948";;"Ahryan Astyn";"1";NULL
"140950";"Q113612635";"nm3077749";"140950";;"Amanda Blue";"1";NULL
"140971";"Q117756277";"nm1908340";"140971";;"Kitty Sixx";"1";NULL
"141159";"Q130404102";"nm2891691";"141159";;"Gong Ho-seok";"0";NULL
"141253";"Q97695236";"nm0233375";"141253";;"James Doran";"0";NULL
"142121";"Q137831788";"nm0535051";"142121";;"Andre Madness";"1";NULL
"142171";"Q96418682";"nm0805981";"142171";;"John R. Sloan";"0";NULL
"142572";"Q111462395";"nm0787478";"0";;"Shireen Shah";"0";NULL
"142993";"Q27951984";"nm1028642";"142993";;"Choi Hong-il";"0";NULL
"143116";"Q131813950";"nm0023463";"143116";;"Henrique Alves";"0";NULL
"144442";"Q16140807";"nm1315606";"144442";;"Arnut Rapanit";"0";"1340820"
"145150";"Q136945319";"nm3198510";"145150";;"Rebecca Blue";"1";NULL
"145304";"Q15434230";"nm0006841";"1232678";;"Udayan Prasad";"0";NULL
"145381";"Q21057635";"nm2894585";"145381";;"Kwak Min-seok";"0";NULL
"145471";"Q6092808";"nm1759774";"1254172";;"Hakan Yılmaz";"0";"1254172"
"147701";"Q2663797";"nm0392792";"1253461";;"Hans Holzer";"0";"189993"
"148632";"Q131933921";"nm0755968";"148632";;"McNally Sagal";"0";NULL
"149265";"Q3904039";"nm2754122";"0";;"Pietro Marcello";"0";NULL
"149550";"Q23037368";"nm0048610";"149550";;"Jordan Baker";"0";NULL
"150244";"Q19599320";"nm3628086";"150244";;"Lee Ho-young";"0";NULL
"150566";"Q137151476";"nm3208727";"150566";;"Mz. Berlin";"1";NULL
"150745";"Q462317";"nm0003286";"150745";;"Taylor S. Clair";"0";"102877"
"150787";"Q723632";"nm2535406";"150787";;"Martin Strel";"0";NULL
"151152";"Q138079276";"nm0130109";"151152";;"Sophie Call";"1";NULL
"151576";"Q110136736";"nm0214324";"151576";;"Mickey Deems";"0";NULL
"153934";"Q18419300";"nm0604919";"153934";;"Molly Morgan";"0";NULL
"157812";"Q17579856";"nm1544286";"0";;"Sophie Hunter";"0";NULL
"167248";"Q53781152";"nm1790893";"167248";;"Marlena";"1";NULL
"167384";"Q24250931";"nm0802541";"167384";;"Shane Sinutko";"0";NULL
"167676";"Q137738851";"nm0916534";"167676";;"Dewey Weber";"0";NULL
"169317";"Q14539373";"nm0242991";"1230636";;"Jerry Dunphy";"0";"1230636"
"170830";"Q137755668";"nm0300851";"170830";;"Annie Gagen";"0";NULL
"175087";"Q2940244";"nm0638559";"0";;"Carrie Nye";"0";NULL
"175610";"Q3568901";"nm0940251";"1236496";;"William Read Woodfield";"0";NULL
"176819";"Q3525262";"nm4297891";"1315013";;"Thomas Johnson";"0";"1315013"
"182161";"Q109630566";"nm0112051";"0";;"Laurie Rose";"0";"101909"
"183180";"Q16239433";"nm0912353";"183180";;"John Warnaby";"0";NULL
"183412";"Q3181310";"nm0998813";"0";;"John D. Beck";"0";NULL
"188729";"Q110223100";"nm0809862";"188729";;"Sammy Smith";"0";NULL
"189132";"Q445978";"nm0914500";"189132";;"Angela Watson";"0";NULL
"192989";"Q1551400";"nm0444438";"0";;"Jimmy Keegan";"0";NULL
"193648";"Q5525624";"nm0606543";"193648";;"Gary Morris";"0";NULL
"196977";"Q136664138";"nm0313617";"196977";;"Sue George";"0";NULL
"199361";"Q2560145";"nm0223092";"199361";;"Kool Moe Dee";"0";NULL
"205578";"Q6828681";"nm0085837";"205578";;"Michael Blackson";"0";NULL
"207392";"Q136767786";"nm0998439";"207392";;"Kevin T. Collins";"0";NULL
"210420";"Q126368968";"nm0235096";"0";;"James B. Douglas";"0";NULL
"211137";"Q135988181";"nm0579654";"211137";;"Anita Menist";"0";NULL
"212716";"Q7693499";"nm0562137";"212716";;"Ted May";"0";NULL
"216062";"Q138081282";"nm0275886";"216062";;"Amanda Field";"0";NULL
"217774";"Q138269088";"nm0665891";"217774";;"Lory Patrick";"0";NULL
"218228";"Q136670362";"nm3870727";"218228";;"Alice Miller";"1";NULL
"218228";"Q113580987";"nm3870727";"218228";;"Alice Miller";"1";NULL
"220118";"Q137299234";"nm1264549";"220118";;"Benjamin Petry";"0";NULL
"221594";"Q64310197";"nm0160762";"221594";;"Dora Hrysikou";"0";NULL
"222408";"Q113580603";"nm3857413";"222408";;"Alia Starr";"1";NULL
"222694";"Q131755476";"nm2860328";"222694";;"Ty LeBeouf";"1";NULL
"222728";"Q13425883";"nm1178442";"222728";;"Morten Espeland";"0";NULL
"222964";"Q109604057";"nm4501511";"222964";;"Michi Azuma";"0";NULL
"223236";"Q6196418";"nm0507355";"1240103";;"Jim Lewis";"0";"1240103"
"223381";"Q5336514";"nm1497741";"223381";;"Eddie Stone";"1";NULL
"224117";"Q16443683";"nm3955418";"224117";;"Andrius Kaniava";"0";NULL
"224120";"Q138313571";"nm1090615";"224120";;"Aurimas Meliešius";"0";NULL
"224919";"Q8962096";"nm0348437";"224919";;"Guo Donglin";"0";NULL
"225439";"Q52245673";"nm2556509";"225439";;"Naomi Cruise";"1";NULL
"225531";"Q24861262";"nm3776851";"225531";;"Masato Hyugaji";"0";NULL
"225775";"Q132781270";"nm0960269";"225775";;"Marie Therese Øgaard";"0";NULL
"226524";"Q20608803";"nm3668623";"226524";;"Rio Valentine";"1";NULL
"226824";"Q11470312";"nm2182537";"226824";;"Muneki Yamada";"0";NULL
"226936";"Q137921911";"nm2350880";"226936";;"Mohamed El Sadaany";"0";NULL
"227179";"Q53953595";"nm2351992";"227179";;"Ryaan Reynolds";"1";NULL
"227422";"Q16160703";"nm4353714";"227422";;"Sin So-mi";"0";NULL
"227838";"Q2521449";"nm0207099";"227838";;"Wilma De Angelis";"0";NULL
"227916";"Q98966115";"nm1847824";"227916";;"Giovanni De Feo ";"0";NULL
"229358";"Q134725118";"nm2450258";"229358";;"Sergey Zharkov";"0";NULL
"229727";"Q18697742";"nm3839572";"229727";;"Hwang Min-Ho";"0";NULL
"229729";"Q16978913";"nm3852833";"229729";;"A-in";"0";NULL
"229755";"Q19162324";"nm5541630";"229755";;"Hong Seung-jin";"0";NULL
"229805";"Q52836199";"nm0225770";"229805";;"Sjoerd Didden";"0";NULL
"230450";"Q137163558";"nm3208824";"230450";;"Karina Myndrovskaya";"0";NULL
"230851";"Q11364508";"nm3184820";"230851";;"Airi Nakajima";"0";NULL
"230929";"Q16731465";"nm0112595";"230929";;"Lez Brotherston";"0";NULL
"231206";"Q106251217";"nm0888548";"231206";;"Norma Vance";"0";NULL
"231508";"Q19483968";"nm0814185";"231508";;"Son Min-seok";"0";NULL
"231731";"Q15928277";"nm2770002";"231731";;"Anjo Leung";"0";NULL
"231873";"Q699741";"nm2669905";"231873";;"Vincy Chan";"0";NULL
"231895";"Q8979805";"nm6899359";"231895";;"Kyôko";"1";NULL
"232082";"Q9116481";"nm9187987";"232082";;"Hara Koyuki";"1";NULL
"232283";"Q113613333";"nm3364675";"232283";;"Ami Jordan";"1";NULL
"233261";"Q52243968";"nm3107757";"233261";;"Wenona";"1";NULL
"233266";"Q113571008";"nm2967611";"233266";;"Alanna Ackerman";"1";NULL
"233336";"Q137295214";"nm0832034";"233336";;"Mark Stone";"1";NULL
"233367";"Q52249015";"nm1521359";"233367";;"Elizabeth Lawrence";"1";NULL
"233374";"Q822727";"nm1541524";"233374";;"Bernard Stiegler";"0";NULL
"233381";"Q52153307";"nm4282952";"233381";;"Melissa Ria";"1";NULL
"234591";"Q12597910";"nm1405926";"234591";;"Baek Jeong-rim";"0";NULL
"234779";"Q52181809";"nm3406229";"234779";;"Lena Cova";"1";NULL
"234981";"Q6757444";"nm4263854";"234981";;"Marco Aponte";"0";NULL
"235318";"Q4244837";"nm1436182";"235318";;"Andrey Kuzichyov";"0";"4229751"
"235406";"Q124771342";"nm5223104";"235406";;"Dmitry Petrun";"0";NULL
"235884";"Q15794193";"nm0310057";"0";;"Christian Gaul";"0";NULL
"236024";"Q42887185";"nm0193338";"1306714";;"Gabriel Curtis";"0";"1306714"
"236623";"Q133811329";"nm3144904";"236623";;"Ornella Bes";"0";NULL
"237039";"Q8265802";"nm6344703";"237039";;"Carol Yeung";"0";NULL
"237043";"Q7441160";"nm3338844";"237043";;"Sean Li";"0";NULL
"237149";"Q137921959";"nm0886019";"237149";;"Pieter Van de Waterbeemd";"0";NULL
"237235";"Q5973775";"nm0497687";"237235";"237235";"Lee Kin-Yan";"0";NULL
"237236";"Q9098837";"nm3275214";"237236";;"Kaera Uehara";"0";NULL
"237791";"Q123422365";"nm0497874";"0";;"Michael Lee Ming-Yeung";"0";NULL
"237791";"Q23888343";"nm0497874";"0";;"Michael Lee Ming-Yeung";"0";NULL
"237813";"Q15931336";"nm10486665";"237813";;"Elaine Cai";"0";NULL
"238302";"Q136680702";"nm0616631";"238302";;"Floyd Roger Myers Jr.";"0";NULL
"240223";"Q95713101";"nm0640474";"240223";;"Patsy O'Connor";"0";NULL
"240657";"Q7199805";"nm1908317";"1238100";;"Karen Chan Ga-Yee";"0";"1238100"
"246688";"Q111544423";"nm2754704";"0";;"David Summer";"0";NULL
"262047";"Q137362646";"nm2363034";"262047";;"Sandra Sanchez";"1";NULL
"280714";"Q137211465";"nm0808344";"280714";;"Grace Smith";"0";NULL
"425170";"Q137806086";"nm0270217";"425170";;"Valeri Fedosov";"0";NULL
"438058";"Q3310787";"nm0747377";"438058";;"Michel Royer";"0";NULL
"460626";"Q137381692";"nm1822005";"460626";;"Lee Bang";"1";NULL
"497295";"Q6145618";"nm2978536";"497295";;"Sukie Tong";"0";NULL
"543835";"Q130754514";"nm0146436";"543835";;"Alain Cauchi";"0";NULL
"543968";"Q137841275";"nm1322730";"543968";;"Mariana Elizondo";"0";NULL
"544071";"Q113647949";"nm4164731";"544071";;"Angel Cummings";"1";NULL
"545056";"Q381445";"nm0443412";"0";;"Tony Kaye";"0";NULL
"545306";"Q4260595";"nm2587166";"545306";;"Mina Fukui";"0";NULL
"545490";"Q16092007";"nm3750745";"545490";;"Ji Seo-Yun";"0";NULL
"548172";"Q60835600";"nm2207908";"548172";;"Vinny Star";"1";NULL
"548467";"Q118929617";"nm4056606";"548467";;"Alpay Aksum";"0";NULL
"549547";"Q19908234";"nm0884758";"549547";;"Vladimer Valishvili";"0";NULL
"550229";"Q31796913";"nm2437306";"550229";;"Marsha Lord";"1";NULL
"551005";"Q52396506";"nm2128556";"551005";;"Megan Jones";"1";NULL
"551759";"Q11628042";"nm1310864";"551759";;"Hikaru Nishikawa";"0";NULL
"551866";"Q11562213";"nm1353104";"551866";;"Fumiko Watanabe";"0";NULL
"552072";"Q15463476";"nm1045682";"552072";;"Jeong Gyu-su";"0";NULL
"552074";"Q12589148";"nm1045781";"552074";;"Kim Hak-cheol";"0";NULL
"552118";"Q3017843";"nm1548146";"0";;"David Bernal";"0";NULL
"552196";"Q17160676";"nm1356687";"552196";;"Seiichi Taguchi";"0";NULL
"552402";"Q12587805";"nm0453660";"552402";;"Kim Se-jun";"0";NULL
"552403";"Q12586080";"nm0477165";"552403";;"Kwon Min-jung";"0";NULL
"552618";"Q97097293";"nm1267469";"1191994";;"Zhigang Zhao";"0";NULL
"553349";"Q11473022";"nm0645377";"553349";;"Kojiro Oka";"0";NULL
"553704";"Q21058723";"nm3675284";"553704";;"Son Kwang-Eop";"0";NULL
"553750";"Q83813656";"nm0185971";"553750";;"Noble Craig";"0";NULL
"553944";"Q11522394";"nm0508392";"553944";;"Dan Li";"0";NULL
"553979";"Q6684793";"nm2156875";"553979";;"Jeong Seong-hwan";"0";NULL
"554172";"Q11519144";"nm1579126";"554172";;"Yasushi Kimura";"0";NULL
"554218";"Q112457052";"nm0095767";"554218";;"Mike Booth";"0";NULL
"554234";"Q11345577";"nm0950813";"554234";;"Ryôichi Yuki";"0";NULL
"554319";"Q11590469";"nm1199557";"554319";;"Hazuki Kōzu";"0";NULL
"554398";"Q16090364";"nm0644882";"554398";;"Oh Hyun-chul";"0";NULL
"554506";"Q11587977";"nm2310263";"554506";;"Yosuke Isozaki";"0";NULL
"554507";"Q11475400";"nm2304640";"554507";;"Tsuyoshi Iwase";"0";NULL
"554822";"Q136704444";"nm0860935";"554822";;"Robert Thomsen";"0";NULL
"554825";"Q12597260";"nm0661794";"554825";;"Park Cheol-ho";"0";NULL
"555038";"Q10313825";"nm3136788";"555038";;"Karin";"1";NULL
"555042";"Q11644835";"nm3535589";"555042";;"Satomi Shigemori";"0";NULL
"555264";"Q1037801";"nm1184803";"555264";;"Suguru Egawa";"0";NULL
"555579";"Q11632731";"nm1147118";"554163";;"Koji Taniguchi";"0";"554163"
"555705";"Q137374022";"nm2971265";"555705";;"Scarlett Fay";"1";NULL
"555728";"Q53830475";"nm2448847";"555728";;"Marlie Moore";"1";NULL
"555940";"Q121743223";"nm0715562";"555940";;"Logan Reed";"1";NULL
"555964";"Q116951416";"nm2519244";"555964";;"Ellie Idol";"1";NULL
"556089";"Q104013497";"nm0546176";"556089";;"Robert Marius";"0";NULL
"556943";"Q1425110";"nm0607276";"556943";;"Philip Morrison";"0";NULL
"557591";"Q2684681";"nm0041263";"0";;"Jonathan Aube";"0";NULL
"557772";"Q99194849";"nm2891668";"0";;"Jamie Karitzis";"0";NULL
"558495";"Q137650537";"nm3484952";"558495";;"Danni Cole";"1";NULL
"558715";"Q6279345";"nm0245044";"558715";;"Jose Duval";"1";NULL
"558906";"Q11587988";"nm0411408";"558906";;"Kenji Isomura";"0";NULL
"559278";"Q353765";"nm0006914";"559278";;"Dawn Bennett";"0";NULL
"559281";"Q137380481";"nm3883778";"559281";;"Drew Davis";"0";NULL
"559369";"Q12288777";"nm2889301";"559369";;"Nikolay Stanoev";"0";NULL
"559845";"Q8972342";"nm3730286";"559845";;"Erina Kurosawa";"0";NULL
"562329";"Q123705275";"nm1844904";"562329";;"Corey Savage";"1";NULL
