"ID_SERIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_SERIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT";"ID_SERIE_ERASE_WIKIDATA_ID"
"10990";"Q728473";"tt0049996";"0";;"Bachelor Father";"0";"4136"
"11035";"Q3942076";"tt0041023";"0";;"Fireside Theater";"0";"21868"
"11252";"Q1248738";"tt0414736";"0";;"Gitanas";"0";"208650"
"11574";"Q1578746";"tt0050056";"0";;"Richard Diamond, Private Detective";"0";"21653"
"11648";"Q1917985";"tt0396349";"0";;"My Big Fat Obnoxious Fiance";"0";"103595"
"11882";"Q1827794";"tt0492429";"0";;"I Shouldn't Be Alive";"0";"99372"
"11894";"Q2482685";"tt0112090";"0";;"The Naked Truth";"0";"78748"
"12222";"Q7720305";"tt0092326";"0";;"The Bronx Zoo";"0";"70299"
"12551";"Q3817900";"tt1124348";"0";;"Jon & Kate Plus 8";"0";"39115"
"12938";"Q625811";"tt1367979";"0";;"Lobbyist";"0";"75120"
"13043";"Q16238035";"tt0968730";"0";;"Murder";"0";"47557"
"13392";"Q3986645";"tt0044261";"0";;"The Doctor";"0";"235828"
"13880";"Q6962339";"tt0222608";"0";;"Oliver Twist";"0";"13296"
"14521";"Q6948756";"tt0155428";"0";;"Mysteries and Scandals";"0";"76151"
"14530";"Q1977080";"tt0043225";"0";;"The Roy Rogers Show";"0";"231458"
"14558";"Q1986984";"tt0062593";"0";;"The New Adventures of Huckleberry Finn";"0";"233691"
"14647";"Q6739030";"tt1159605";"0";;"Make Me a Supermodel";"0";"5494"
"15030";"Q15036447";"tt0354333";"0";;"Secrets of the Dead";"0";"224240"
"15141";"Q3852011";"tt0096668";"0";;"The Nutt House";"0";"34600"
"15239";"Q5089354";"tt0770475";"0";;"Cheerleader Nation";"0";"90218"
"16425";"Q454619";"tt0395050";"0";;"Mapping the World";"0";"226997"
"16964";"Q5448355";"tt6273084";"0";;"The File Of Justice";"0";NULL
"16996";"Q1676580";"tt0481980";"0";;"Jensen!";"0";NULL
"17225";"Q4535725";"tt0092378";"0";;"I'll Take Manhattan";"0";"31767"
"17364";"Q6550446";"tt0095242";"0";;"Lincoln";"0";"31014"
"17836";"Q943386";"tt0167872";"0";;"David Copperfield";"0";"33146"
"18011";"Q2997713";"tt0469247";"0";;"Vecinos";"0";"64757"
"18332";"Q5505825";"tt0041026";"0";;"Front Row Center";"0";"222033"
"18487";"Q750609";"tt1478503";"0";;"Survive This";"0";"25973"
"19505";"Q6683212";"tt0469713";"0";;"Los Reyes";"0";"51018"
"20727";"Q478032";"tt0210430";"0";;"La Mentira";"0";"110886"
"21145";"Q6980635";"tt0318912";"0";;"Natural World";"0";"61478"
"21502";"Q1498075";"tt1502749";"0";;"The Chase";"0";"102267"
"21571";"Q7077411";"tt0075548";"0";;"Odd Man Out";"0";"3353"
"21629";"Q7716825";"tt1484823";"0";;"The Best Thing I Ever Ate";"0";"106416"
"22587";"Q16539360";"tt0096558";"0";;"Christine Cromwell";"0";NULL
"23076";"Q7653335";"tt1466797";"0";;"Swamp Loggers";"0";"25771"
"25114";"Q1211572";"tt0206516";"0";;"Tiger Mask";"0";"232413"
"25227";"Q5396899";"tt0069579";"0";;"Escape";"0";"26775"
"25407";"Q5175094";"tt0161137";"0";;"Costello";"0";NULL
"25552";"Q4767136";"tt0075476";"0";;"Anna Karenina";"0";NULL
"26127";"Q5142188";"tt1148750";"0";;"Cold Blood";"0";"36829"
"26777";"Q5105331";"tt2390334";"0";;"Chosen";"0";"80145"
"28962";"Q7641427";"tt0072571";"0";;"Sunshine";"0";"75194"
"29599";"Q113127668";"tt0112023";"0";;"Jake and The Kid";"0";"33692"
"30467";"Q136514407";"tt0098695";"0";;"Young Charlie Chaplin";"0";NULL
"31179";"Q954212";"tt0041038";"0";;"The Lone Ranger";"0";"31216"
"31205";"Q3744703";"tt0086776";"0";;"Partners in Crime";"0";"71554"
"31967";"Q6844202";"tt1450143";"0";;"Mighty Ships";"0";"92847"
"32127";"Q7166319";"tt1627578";"0";;"Pepito Manaloto";"0";"130244"
"32455";"Q12009409";"tt0089363";"23143";;"Jamaica Inn";"0";"61245"
"32849";"Q7745969";"tt0078640";"0";;"The Last Resort";"0";"36866"
"32873";"Q7092494";"tt1623135";"0";;"One Born Every Minute";"0";"38619"
"35058";"Q112403";"tt1827882";"0";;"Property Brothers";"0";"89724"
"35932";"Q2062072";"tt0204767";"0";;"Deputy Dawg";"0";"258464"
"35954";"Q2306347";"tt0043234";"0";;"Space Patrol";"0";"13834"
"37477";"Q11326319";"tt11428498";"0";;"Innocence in Bloom";"0";NULL
"39803";"Q3317713";"tt1334573";"0";;"Moby Dick";"0";"31010"
"40805";"Q682172";"tt0463824";"0";;"K11 – Kommissare im Einsatz";"0";"132816"
"41059";"Q5151140";"tt1763422";"0";;"Come Dine with Me Canada";"0";"30776"
"41670";"Q900953";"tt2043616";"138827";;"Penance";"0";"100543"
"42506";"Q107011746";"tt2131768";"0";;"The Mystic Archives of Dantalian";"0";NULL
"43193";"Q638590";"tt1565810";"0";;"Those Who Kill";"0";"62284"
"43319";"Q5120718";"tt0115134";"0";;"Cinema Europe: The Other Hollywood";"0";NULL
"44208";"Q624312";"tt2269311";"0";;"Possessed";"0";"75355"
"44242";"Q3025493";"tt2226342";"0";;"Devious Maids";"0";"100165"
"44244";"Q7711976";"tt2345257";"0";;"The 70s";"0";"31896"
"44758";"Q7738650";"tt2148200";"0";;"The Half Hour";"0";"73943"
"45950";"Q124513541";"tt2230051";"0";;"High School D×D";"0";NULL
"46268";"Q165739";"tt1877005";"0";;"Moonshiners";"0";"197496"
"46609";"Q2335309";"tt1782352";"0";;"Upstairs Downstairs";"0";"492"
"46616";"Q3853767";"tt2521668";"0";;"The Returned";"0";"62142"
"48720";"Q4352947";"tt1704294";"0";;"Breakout";"0";"42222"
"50006";"Q136689957";"tt0426671";"0";;"Dayı";"0";NULL
"50167";"Q17113543";"tt2932120";"0";;"Marriage Boot Camp: Bridezillas";"0";"61841"
"50215";"Q16958558";"tt2318209";"0";;"Twist of Fate";"0";"125527"
"51256";"Q30166600";"tt0337777";"0";;"Plan B";"0";"124343"
"52169";"Q2008579";"tt1534083";"0";;"Inspector Winter";"0";"100789"
"53365";"Q136761681";"tt2000098";"0";;"Het Labyrint";"0";NULL
"53450";"Q113382414";"tt0303420";"0";;"Alma Libre: Ελεύθερη Ψυχή";"0";NULL
"54993";"Q2204354";"tt3773880";"0";;"Viidakon tähtöset";"0";"38799"
"57243";"Q39243484";"tt0436992";"0";;"Doctor Who";"0";NULL
"58183";"Q6301396";"tt3666228";"0";;"Juan dela Cruz";"0";NULL
"59186";"Q2029180";"tt2100976";"0";;"Impractical Jokers";"0";"101057"
"59202";"Q7997467";"tt2693892";"0";;"Who the (Bleep)...";"0";"36154"
"59234";"Q3457238";"tt1663737";"0";;"Escola pra Cachorro";"0";"281293"
"60750";"Q18162701";"tt2861610";"0";;"The Widower";"0";"121893"
"60768";"Q16845238";"tt2168240";"0";;"Bounty Hunters";"0";"74673"
"60913";"Q18389387";"tt3559912";"0";;"The Carbonaro Effect";"0";"120328"
"61880";"Q18150195";"tt2276413";"0";;"Garfunkel and Oates";"0";"108329"
"62320";"Q18150372";"tt3609352";"0";;"Grace and Frankie";"0";"121096"
"62451";"Q360486";"tt0136650";"0";;"Üzenet a jövőből - A Mézga család különös kalandjai";"0";"57055"
"62598";"Q7998300";"tt2191567";"0";;"Wicked Tuna";"0";"64054"
"62648";"Q122831822";"tt4679468";"0";;"Wall Street Week";"0";"22710"
"62760";"Q15613907";"tt2886812";"0";;"Played";"0";"130449"
"62792";"Q16854695";"tt3441810";"0";;"Some Assembly Required";"0";"7111"
"63821";"Q1238836";"tt0166931";"0";;"Pom Pom meséi";"0";"101795"
"64489";"Q19954641";"tt4651812";"0";;"No Activity";"0";"74317"
"64978";"Q7997671";"tt2919910";"0";;"Whose Line Is It Anyway?";"0";"61018"
"65049";"Q18636627";"tt4512380";"0";;"Survive the Tribe";"0";"65859"
"65682";"Q19399952";"tt5154982";"0";;"Sister-In-Law Is at Home!";"0";"216288"
"65715";"Q27536502";"tt5637842";"0";;"The Rap Game";"0";"70370"
"66006";"Q136589481";"tt3463426";"0";;"Web of Lies";"0";NULL
"66014";"Q23136778";"tt2152112";"0";;"My 600-lb Life";"0";"70538"
"66111";"Q21120333";"tt5827092";"0";;"Macross Δ";"0";"21734"
"66406";"Q21028807";"tt3557112";"0";;"Les Beaux Malaises";"0";"68120"
"68198";"Q16654767";"tt2276589";"0";;"The Jungle Bunch: News Beat";"0";"77095"
"68337";"Q12957481";"tt2348392";"554858";;"Croatian Kings";"0";NULL
"68461";"Q919321";"tt7033102";"0";;"Blonde Jeanie";"0";"45146"
"69511";"Q41904338";"tt6127960";"0";;"Professor T.";"0";"126660"
"69906";"Q2921731";"tt0478399";"0";;"Boule et Bill";"0";"72376"
"69993";"Q136532298";"tt6131678";"0";;"Tokyo Tarareba Girls";"0";NULL
"70525";"Q16299261";"tt4412686";"0";;"What Happens to My Family?";"0";"238825"
"71347";"Q24833788";"tt6175760";"0";;"My Sassy Girl";"0";"5585"
"71680";"Q29578349";"tt6710836";"0";;"Spirit: Riding Free";"0";"101400"
"71686";"Q11272376";"tt0497856";"0";;"La Liga del Dragón";"0";"103336"
"71866";"Q30611639";"tt6495880";"0";;"Paula";"0";"222220"
"73765";"Q1648005";"tt1820922";"0";;"Fantaghirò";"0";"6094"
"74274";"Q26944205";"tt7172670";"0";;"Azja Express";"0";NULL
"74939";"Q45751074";"tt7573686";"0";;"Erased";"0";"65249"
"75207";"Q48886632";"tt10462034";"0";;"Dark Blue and Moonlight";"0";NULL
"76671";"Q3311904";"tt0303421";"0";;"Ana y los 7";"0";"27841"
"78584";"Q6443040";"tt0931887";"0";;"Hermanos y detectives";"0";"38625"
"79413";"Q65090038";"tt8629150";"0";;"The Weekly";"0";"105763"
"80715";"Q5452076";"tt8461250";"0";;"Firing Line with Margaret Hoover";"0";"10631"
"80763";"Q30020681";"tt7038964";"0";;"Три кота";"0";"72474"
"81440";"Q7832449";"tt6293468";"0";;"Traffic Cops";"0";"6039"
"81740";"Q50183871";"tt8060752";"0";;"Exatlón México";"0";"105219"
"81745";"Q55731227";"tt8769302";"0";;"Hide and Seek";"0";NULL
"82131";"Q21526210";"tt5151004";"0";;"Gonul";"0";"49891"
"82343";"Q101580055";"tt9549930";"0";;"Joanna Lumley's Silk Road Adventure";"0";"229552"
"82681";"Q55635145";"tt5473364";"0";;"The Cry";"0";"100845"
"82708";"Q18011913";"tt4469214";"0";;"The First Years";"0";"87452"
"85766";"Q2586169";"tt1331259";"0";;"Wissen vor acht";"0";"90618"
"85771";"Q21693720";"tt4250064";"0";;"Heel Holland Bakt";"0";"156792"
"86054";"Q55012555";"tt5634988";"0";;"Murder Among Friends";"0";"70749"
"86226";"Q4253907";"tt0449500";"0";;"Ландыш серебристый 2";"0";NULL
"86500";"Q60741474";"tt8299892";"0";;"The Greatest Dancer";"0";"72388"
"91463";"Q85751667";"tt7728082";"0";;"Chasing the Moon";"0";"238680"
"92053";"Q65069236";"tt10327830";"0";;"For Life";"0";"108673"
"92829";"Q66588942";"tt10732758";"0";;"Til Death Do Us Part";"0";"101601"
"92878";"Q107208749";"tt9702106";"0";;"Sergio Ramos";"0";"122854"
"92968";"Q7729989";"tt10810428";"0";;"The Devil You Know";"0";"39500"
"93287";"Q55635222";"tt7569576";"0";;"The Flight Attendant";"0";NULL
"93832";"Q7580061";"tt10934254";"0";;"The Troubles: A Secret History";"0";"120454"
"95532";"Q26989383";"tt6267820";"0";;"Carinha de Anjo";"0";"58710"
"98214";"Q30335961";"tt7049818";"0";;"Villainous";"0";"138116"
"99709";"Q6786214";"tt0055688";"0";;"The Match Game";"0";"241317"
"100548";"Q86669535";"tt10410442";"0";;"The Traveller";"0";"10370"
"100819";"Q10274699";"tt0315002";"0";;"Escolinha do Professor Raimundo";"0";"83828"
"102045";"Q77247178";"tt12222224";"0";;"The Choice";"0";"43138"
"102220";"Q103130261";"tt10964902";"0";;"Topo Gigio";"0";"81081"
"103039";"Q63616645";"tt14622282";"0";;"Kino Plus";"0";NULL
"103185";"Q93633108";"tt12055222";"0";;"Morozov";"0";NULL
"105960";"Q136554538";"tt5497518";"0";;"Lesenswert";"0";NULL
"106014";"Q15995127";"tt2514438";"0";;"High Maintenance";"0";"67243"
"107043";"Q22695780";"tt7141872";"0";;"Contra El Tiempo";"0";"106720"
"107133";"Q47313890";"tt8681436";"0";;"Descontrol";"0";NULL
"108540";"Q1976162";"tt1191078";"0";;"Vidas robadas";"0";"32780"
"110820";"Q327762";"tt0306299";"0";;"The Weakest Link (Israel)";"0";"154374"
"112191";"Q135775453";"tt29729800";"0";;"The Guardians of Carcosa";"0";NULL
"113846";"Q823843";"tt1254039";"0";;"Mensen zoals jij en ik";"0";"129135"
"113947";"Q101567354";"tt15548162";"0";;"זיגי";"0";NULL
"114100";"Q135347924";"tt13503890";"0";;"By Whatever Means Necessary: The Times of Godfather of Harlem";"0";NULL
"114511";"Q97173229";"tt12404772";"0";;"The Promise";"0";"39390"
"115371";"Q20737315";"tt2464848";"0";;"Pufpaffs Happy Hour";"0";"219360"
"116655";"Q1170120";"tt0317015";"0";;"Das Quiz mit Jörg Pilawa";"0";"101543"
"119623";"Q29584150";"tt8059904";"0";;"Project S: Skate Our Souls";"0";"71813"
"122051";"Q17498897";"tt6420672";"0";;"Aim High";"0";"43127"
"123542";"Q107012574";"tt14976292";"0";;"LINK CLICK";"0";NULL
"124920";"Q97357676";"tt8741368";"0";;"Rugrats";"0";"3022"
"125208";"Q67514215";"tt9140858";"0";;"Dream";"0";"30735"
"125727";"Q3866191";"tt4763634";"0";;"Monsters & Pirates";"0";NULL
"129055";"Q22031677";"tt0207879";"0";;"The Cruise";"0";"107600"
"129495";"Q85752853";"tt10888878";"0";;"Clickbait";"0";"74372"
"130226";"Q130141983";"tt15144408";"0";;"Embezzlement";"0";NULL
"131130";"Q104195197";"tt6315786";"0";;"Beutolomäus und der wahre Weihnachtsmann";"0";NULL
"135091";"Q108919894";"tt15368922";"0";;"Break Point";"0";"216386"
"135106";"Q116858781";"tt0075553";"0";;"The Other One";"0";"29422"
"135967";"Q1249228";"tt1709194";"0";;"Ojo por Ojo";"0";"33431"
"136137";"Q108899283";"tt13678304";"0";;"The Larkins";"0";"28738"
"138371";"Q109553489";"tt4534140";"0";;"Napamiehet";"0";NULL
"139612";"Q24970452";"tt11130978";"0";;"Mickey Mouse Mixed-Up Adventures";"0";"70823"
"154702";"Q7752253";"tt0063930";"0";;"The Morecambe & Wise Show";"0";"14788"
"155508";"Q117886280";"tt15296862";"0";;"Black Ops";"0";"61473"
"157099";"Q10825882";"tt4052762";"0";;"钢铁是怎样炼成的";"0";"136456"
"157312";"Q111705433";"tt17220204";"0";;"Everything's Gonna Be All White";"0";"214392"
"157450";"Q110640246";"tt15452200";"0";;"Fosca Innocenti";"0";"236367"
"158050";"Q115656114";"tt14729094";"0";;"The Bad Guy";"0";"29097"
"195920";"Q991688";"tt2876430";"0";;"Olli Dittrichs TV-Zyklus";"0";"46044"
"197800";"Q131701880";"tt19890764";"0";;"Hot Ones";"0";NULL
"200862";"Q13402105";"tt4957334";"0";;"Fatal Wine";"0";"58211"
"201046";"Q2094986";"tt0362368";"0";;"La revancha";"0";"241102"
"201426";"Q123000439";"tt19732922";"0";;"Caught in the Act: Unfaithful";"0";"234297"
"202246";"Q113534106";"tt20252832";"0";;"How to Screw It All Up";"0";"234407"
"203834";"Q136696249";"tt16793448";"0";;"Pertaruhan: The Series";"0";NULL
"203835";"Q16998409";"tt0344422";"0";;"Tales of Mystery and Imagination";"0";"19463"
"207470";"Q113687648";"tt21448608";"0";;"Off the Hook";"0";"30964"
"208492";"Q107292067";"tt0319041";"0";;"Bel ami";"0";"61136"
"208606";"Q131316384";"tt16744224";"0";;"Operation Omerta";"0";"288669"
"209110";"Q131822507";"tt37218592";"0";;"The Price of Confession";"0";NULL
"209234";"Q4215316";"tt2311954";"0";;"Karlsson on the Roof";"0";"52844"
"210120";"Q2224075";"tt0385430";"0";;"Het Cabaret van Kopspijkers";"0";"8860"
"210596";"Q116893977";"tt26737828";"0";;"The Journey of Chongzi";"0";NULL
"210699";"Q55072141";"tt8884110";"0";;"Zuzubalandia";"0";"93639"
"211116";"Q116691847";"tt22297684";"0";;"Class";"0";"64073"
"211562";"Q117706049";"tt21043326";"0";;"Ride";"0";"34338"
"212353";"Q20856843";"tt8320472";"0";;"Before 30";"0";NULL
"212907";"Q116051911";"tt22325164";"0";;"La promesa";"0";"157798"
"213562";"Q135166893";"tt23148340";"0";;"Crystal Lake";"0";NULL
"216310";"Q117815050";"tt28348835";"0";;"Castaway Diva";"0";NULL
"219546";"Q117318106";"tt26546001";"0";;"Paradise Lost";"0";NULL
"219959";"Q1191955";"tt0493328";"0";;"Hanaukyou Maid Team";"0";NULL
"223896";"Q136584785";"tt26773414";"0";;"Spirit Fingers";"0";NULL
"228851";"Q136807779";"tt22871950";"0";;"Moresnet";"0";NULL
"230511";"Q7362418";"tt4697808";"0";;"风尘三侠之红拂女";"0";"61158"
"230691";"Q122170438";"tt28690315";"0";;"Secret Campus";"0";"52722"
"232865";"Q136679897";"tt30873755";"0";;"SHAMAN KING FLOWERS";"0";NULL
"237938";"Q123126783";"tt29622673";"0";;"Ms. Pat Settles It";"0";NULL
"239770";"Q126960117";"tt31433814";"0";;"Doctor Who";"0";NULL
"240868";"Q24958111";"tt1368433";"0";;"The Court";"0";"69871"
"241273";"Q16324259";"tt1839128";"0";;"Osman & Jeppe";"0";"234186"
"242331";"Q125535961";"tt31898580";"0";;"The Decagon House Murders";"0";NULL
"242762";"Q136228570";"tt30762457";"0";;"Moonlit Reunion";"0";NULL
"243126";"Q4895395";"tt7565504";"0";;"Bert and Ernie's Great Adventures";"0";"59920"
"243317";"Q17019915";"tt3695158";"0";;"Outnumbered";"0";"12784"
"244790";"Q118986019";"tt30972362";"0";;"Fox News Saturday Night with Jimmy Failla";"0";"234972"
"246473";"Q124799060";"tt33298903";"0";;"Made in Korea";"0";NULL
"250135";"Q20165578";"tt15280672";"0";;"MasterChef Celebrity México";"0";"94011"
"250831";"Q112155676";"tt15447894";"0";;"Ayman";"0";NULL
"251572";"Q133752176";"tt32239597";"0";;"Weiss & Morales";"0";NULL
"252414";"Q124312709";"tt31173732";"0";;"Whispers of Fate";"0";NULL
"254354";"Q136341786";"tt28132067";"0";;"Lupi & Baduki";"0";NULL
"254442";"Q136533231";"tt32367963";"0";;"Pop Culture Jeopardy!";"0";NULL
"256059";"Q543051";"tt0233098";"0";;"Ready, Steady, Cook";"0";"29757"
"256661";"Q95579466";"tt0163932";"76828";;"A Certain Justice";"0";NULL
"256748";"Q136536157";"tt38066553";"0";;"Haha, You Clowns";"0";NULL
"258596";"Q46242067";"tt11416602";"0";;"Podium Witteman";"0";"250206"
"262997";"Q136850946";"tt30218039";"0";;"Why is He Still Single?";"0";NULL
"263292";"Q136825458";"tt32247408";"0";;"Twelve Letters";"0";NULL
"271015";"Q136769121";"tt32679087";"0";;"Love & Crown";"0";NULL
"271790";"Q133460669";"tt35937491";"0";;"Sons of the Sun";"0";NULL
"274559";"Q136532599";"tt34088510";"0";;"The Wicked Game";"0";NULL
"275722";"Q135969535";"tt34385400";"0";;"Vampirina: Teenage Vampire";"0";NULL
"277752";"Q136838314";"tt34719392";"0";;"City of Shadows";"0";NULL
"278137";"Q136547165";"tt34929482";"0";;"Head 2 Head";"0";NULL
"278165";"Q136688485";"tt34929687";"0";;"Me and Thee";"0";NULL
"279345";"Q136788700";"tt35324277";"0";;"Reset";"0";NULL
"279904";"Q136522606";"tt35022223";"0";;"Sarjakusettaja";"0";NULL
"281013";"Q136373942";"tt38353551";"0";;"Dynamite Kiss";"0";NULL
"281420";"Q132993048";"tt35851698";"0";;"Deep Down Under";"0";NULL
"282846";"Q132398406";"tt32376394";"0";;"Court of Gold";"0";NULL
"283396";"Q136772307";"tt28235034";"0";;"Juan Gabriel: I Must, I Can, I Will";"0";NULL
"283467";"Q134698687";"tt35404668";"0";;"Team Pølsa";"0";NULL
"285246";"Q136555225";"tt30984541";"0";;"The Ridge";"0";NULL
"286183";"Q136678399";"tt35673115";"0";;"Hollywood Arts";"0";NULL
"290722";"Q131698748";"tt29566881";"0";;"Leopardi. The Infinity Poet";"0";NULL
"291659";"Q136843203";"tt37037765";"0";;"Jane Austen: Rise of a Genius";"0";NULL
"292189";"Q136704530";"tt34586849";"0";;"Nepobaby";"0";NULL
"293118";"Q136657455";"tt36046614";"0";;"Reykjavik 112";"0";NULL
"293298";"Q136005516";"tt37202552";"0";;"Most Wanted: Teen Hacker";"0";NULL
"293530";"Q136215748";"tt38839163";"0";;"Heroes Next Door";"0";NULL
"294284";"Q135313439";"tt38040412";"0";;"Brothers and Sisters";"0";NULL
"294405";"Q133415464";"tt36220283";"0";;"Where the Sun Always Shines";"0";NULL
"294731";"Q136130853";"tt38839105";"0";;"Don't Call Me Ma'am";"0";NULL
"296881";"Q4215451";"tt1807140";"0";;"Кармелита";"0";NULL
"297397";"Q136230384";"tt38047786";"0";;"Mladá krev";"0";NULL
"297517";"Q135913173";"tt38629276";"0";;"The Royal Family";"0";NULL
"297869";"Q135428020";"tt34712975";"0";;"The Family Next Door";"0";NULL
"298651";"Q136024563";"tt37538765";"0";;"Silence";"0";NULL
"298846";"Q136677877";"tt37972240";"0";;"Don't Date Brandon";"0";NULL
"299201";"Q4824734";"tt0310416";"0";;"Australian Survivor";"0";"10957"
"299348";"Q136556359";"tt38267653";"0";;"Adrift in Love";"0";NULL
"300133";"Q130736406";"tt35486947";"0";;"Frågan är fri";"0";NULL
"300480";"Q136839005";"tt38264832";"0";;"Alley Cats";"0";NULL
"301914";"Q136349409";"tt11874802";"0";;"Band of Spies";"0";NULL
"302012";"Q136696917";"tt37544040";"0";;"My Sister's Husband";"0";NULL
"302063";"Q136559492";"tt38647499";"0";;"Deep in Love";"0";NULL
"302723";"Q136565936";"tt37762739";"0";;"Just Alice";"0";NULL
"303101";"Q136840889";"tt36327631";"0";;"Mälzers Meisterklasse";"0";NULL
"303191";"Q136827938";"tt38748047";"0";;"Fernando Collor: The Maharajah Hunter";"0";NULL
"303217";"Q4224189";"tt0079750";"42642";;"Приключения принца Флоризеля";"0";NULL
