"ID_SERIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_SERIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT";"ID_SERIE_ERASE_WIKIDATA_ID"
"229862";"Q17636094";"tt0495251";"0";"";"La España salvaje";"0";NULL
"232670";"Q126033701";"tt24131442";"0";"";"A Love So Beautiful";"0";NULL
"232671";"Q115483122";"tt23874762";"0";"";"Beauty Newbie";"0";NULL
"236159";"Q124649074";"tt29546449";"0";"";"On the Waves of Adriatic";"0";NULL
"238786";"Q124936212";"tt33257082";"0";"";"University War";"0";NULL
"239770";"Q126960117";"tt31433814";"0";"";"Doctor Who";"0";NULL
"241871";"Q138450243";"tt30820396";"0";"";"CHASER GAME W: My Evil Boss is My Ex-Girlfriend";"0";NULL
"244009";"Q124287638";"tt31037512";"0";"";"Bakemesterskapet";"0";NULL
"249204";"Q138709389";"tt31715424";"0";"";"Admiral Kuznetsov";"0";NULL
"249600";"Q130242717";"tt31843867";"0";"";"Secret Ingredient";"0";NULL
"255760";"Q138975593";"tt32499838";"0";"";"Kevin";"0";NULL
"256467";"Q134387056";"tt32603540";"0";"";"Lilies";"0";NULL
"257724";"Q137376122";"tt19872788";"0";"";"Hey A.J.!";"0";NULL
"272326";"Q3686205";"tt3857822";"0";"";"Conch Bay";"0";NULL
"273240";"Q138862091";"tt33546863";"0";"";"Off Campus";"0";NULL
"274011";"Q130739685";"tt33143897";"0";"";"Buldok z Poděbrad";"0";NULL
"274017";"Q136090838";"tt33836845";"0";"";"La agencia";"0";NULL
"274035";"Q116998492";"tt33397672";"0";"";"Lovec";"0";NULL
"275123";"Q127106088";"tt12768740";"0";"";"La Pantera Rosa";"0";NULL
"275202";"Q138682494";"tt34231110";"0";"";"La oficina";"0";NULL
"277363";"Q138827909";"tt31118410";"0";"";"The Method: Identity Principle";"0";NULL
"278113";"Q134848097";"tt37253311";"0";"";"Gold Land";"0";NULL
"278406";"Q1193512";"tt0156675";"0";"";"Kamen Rider V3";"0";NULL
"278566";"Q131512804";"tt35042502";"0";"";"Handsome Guys";"0";NULL
"278573";"Q131386568";"tt39333617";"0";"";"Perfect Crown";"0";NULL
"278839";"Q135908921";"tt31835125";"0";"";"Enemy is at the Gate";"0";NULL
"279082";"Q136456107";"tt37252742";"0";"";"The Promise of the Soul";"0";NULL
"280822";"Q138858352";"tt34625806";"0";"";"Dream of Golden Years";"0";NULL
"283682";"Q138864398";"tt34571219";"0";"";"Wonderful Times";"0";NULL
"289815";"Q2939049";"tt4134664";"0";"";"Las aventuras de Carland Cross";"0";NULL
"289980";"Q134779932";"tt32024266";"0";"";"Destination X";"0";NULL
"293298";"Q136005516";"tt37202552";"0";"";"Most Wanted: Teen Hacker";"0";NULL
"295162";"Q124570470";"tt31114203";"0";"";"The Scarab Flies at Dusk";"0";NULL
"299201";"Q4824734";"tt0310416";"0";"";"Australian Survivor";"0";"10957"
"300529";"Q138933784";"tt38337374";"0";"";"Straight to Hell";"0";NULL
"301557";"Q136484563";"tt39396172";"0";"";"A Nobreza do Amor";"0";NULL
"305997";"Q137801932";"tt36852013";"0";"";"Harlan Coben's Final Twist";"0";NULL
"308065";"Q138584927";"tt39282718";"0";"";"The Floor";"0";NULL
"310108";"Q135313460";"tt39308220";"0";"";"Místo zločinu Zlín";"0";NULL
"310250";"Q138762754";"tt0172065";"0";"";"Vino e pane";"0";NULL
"310430";"Q138679489";"tt40568799";"0";"";"Doctor: In Another Life";"0";NULL
"311650";"Q138093650";"tt40529147";"0";"";"Cabbage Your Life";"0";NULL
"311680";"Q86750416";"tt11170862";"0";"";"Cosmos: Mundos Posibles";"0";"58474"
"312520";"Q138608671";"tt34486061";"0";"";"Rust en Vreugd";"0";NULL
"313191";"Q138776641";"tt39584038";"0";"";"Lele Convenience Store";"0";NULL
"313544";"Q127604402";"tt39049268";"0";"";"Οι Αθώοι";"0";NULL
"313735";"Q138027301";"tt40529758";"0";"";"Our Happy Days";"0";NULL
"314006";"Q138661831";"tt36992503";"0";"";"DOC";"0";NULL
"314172";"Q138819073";"tt38048350";"0";"";"We'll Be Fine";"0";NULL
"314305";"Q138657122";"tt38453829";"0";"";"So Far, So Good";"0";NULL
"314307";"Q138610517";"tt40338309";"0";"";"A.S.S. De Anti Survival Show";"0";NULL
"314658";"Q138748946";"tt35677644";"0";"";"Ligas";"0";NULL
"314669";"Q136396756";"tt38813790";"0";"";"Doctor Shin";"0";NULL
"315051";"Q138634177";"tt32642422";"0";"";"Polen";"0";NULL
"315110";"Q138668142";"tt39288838";"0";"";"The Claudia Winkleman Show";"0";NULL
"315453";"Q138009567";"tt40001130";"0";"";"Die Maiwald";"0";NULL
"315563";"Q138646215";"tt33808995";"0";"";"Guerrieri - La regola dell’equilibrio";"0";NULL
"315939";"Q138339318";"tt40526776";"0";"";"O11CE: New Generation";"0";NULL
"315960";"Q5823863";"tt0313031";"0";"";"El amor tiene cara de mujer";"0";NULL
"316148";"Q5404240";"tt0349019";"0";"";"Tabu";"0";NULL
"316296";"Q138674453";"tt35314787";"0";"";"Le libere donne";"0";NULL
"316312";"Q121297898";"tt4660270";"0";"";"Teenager werden Mütter";"0";NULL
"316334";"Q24883009";"tt7263822";"0";"";"Kahani Terrii Merrii";"0";NULL
"316358";"Q11979956";"tt5266350";"0";"";"Kalle og Molo";"0";NULL
"316396";"Q18462975";"tt5426530";"0";"";"Tem Criança na Cozinha";"0";NULL
"316422";"Q137780877";"tt39962826";"0";"";"Selfie Family";"0";NULL
"316462";"Q10335222";"tt0209705";"0";"";"Na Idade do Lobo";"0";NULL
"316472";"Q65080394";"tt9916206";"0";"";"Nojor";"0";NULL
"316595";"Q16988784";"tt1390433";"0";"";"Disco 2";"0";NULL
"316612";"Q120667351";"tt0418434";"0";"";"Συγκάτοικοι στην τρέλλα";"0";NULL
"316706";"Q138679184";"tt40761451";"0";"";"Ambiguity";"0";NULL
"316728";"Q112228349";"tt1746418";"0";"";"One Pair of Eyes";"0";NULL
"316746";"Q86723920";"tt4771826";"0";"";"Clangers";"0";NULL
"316750";"Q123018764";"tt29276069";"0";"";"Tose Naina Milaike";"0";NULL
"316757";"Q21002803";"tt4559906";"0";"";"Escándalos: Todo es real excepto sus nombres";"0";NULL
"316796";"Q112861018";"tt13503770";"0";"";"Honeymoon";"0";NULL
"316829";"Q56278853";"tt10195640";"0";"";"Ponnukku Thanga Manasu";"0";NULL
"316860";"Q131756785";"tt35658944";"0";"";"Alpentod – Ein Bergland-Krimi";"0";NULL
"316875";"Q131366760";"tt34293400";"0";"";"Heart World";"0";NULL
"316877";"Q48865133";"tt11193728";"0";"";"Vandhaal Sridevi";"0";NULL
"317054";"Q84040490";"tt11707798";"0";"";"Persia's Got Talent";"0";NULL
"317058";"Q39075193";"tt10196134";"0";"";"Nenjam Marappathillai";"0";NULL
"317075";"Q5967253";"tt0238792";"0";"";"La maldición del paraíso";"0";NULL
"317110";"Q58411031";"tt9082222";"0";"";"Tenacious D: Post-Apocalypto";"0";NULL
"317158";"Q85764742";"tt10901276";"0";"";"Gudiya Hamari Sabhi Pe Bhari";"0";NULL
"317177";"Q116609814";"tt16867040";"0";"";"Cunk on Earth";"0";NULL
"317208";"Q10334644";"tt0229151";"0";"";"Mãe de Santo";"0";NULL
"317281";"Q112030299";"tt15276484";"0";"";"The Jerma985 Dollhouse";"0";NULL
"317394";"Q15895663";"tt6385824";"0";"";"麻辣鲜师";"0";NULL
"317556";"Q138945938";"tt37366823";"0";"";"Twenty Twenty Six";"0";NULL
"317580";"Q131416735";"tt34717492";"0";"";"The Captive's War";"0";NULL
"317671";"Q10338824";"tt0229110";"0";"";"O Canto das Sereias";"0";NULL
"317823";"Q113767767";"tt1183708";"0";"";"Cròniques de la veritat oculta";"0";NULL
"317835";"Q10527181";"tt0216484";"496797";"";"Hundra Svenska År";"0";NULL
"317845";"Q112670602";"tt21161772";"0";"";"Take My Muffin";"0";NULL
"317915";"Q10307658";"tt0209660";"0";"";"Jogo do Amor";"0";NULL
"317926";"Q9346395";"tt0172060";"973897";"";"Strachy";"0";NULL
"317960";"Q11999820";"tt0231044";"1103053";"";"Se deg ikke tilbake";"0";NULL
"317967";"Q138975891";"tt0874466";"0";"";"Con gli occhi dell'occidente";"0";NULL
"317970";"Q20010189";"tt0184343";"502330";"";"Le cinque stagioni";"0";NULL
"318001";"Q3835803";"tt1379579";"499428";"";"Lo scandalo della Banca Romana";"0";NULL
"318118";"Q4274966";"tt0299018";"106245";"";"Major 'Whirlwind'";"0";NULL
"318127";"Q18449342";"tt0126100";"128714";"";"Tess of the D'Urbervilles";"0";NULL
"318199";"Q16621637";"tt7608788";"973903";"";"Śmieciarz";"0";NULL
"318201";"Q6546734";"tt2404554";"0";"";"Scary Larry";"0";NULL
"318205";"Q48729830";"tt10230298";"0";"";"Mullum Malarum";"0";NULL
"318231";"Q11687624";"tt7726104";"0";"";"Baśnie i Waśnie";"0";NULL
"318261";"Q10691470";"tt0305123";"0";"";"Taurus";"0";NULL
"318351";"Q11084111";"tt0245659";"0";"";"新扎师兄续集 新紮師兄續集 (1985)";"0";NULL
"318376";"Q10431570";"tt0103371";"0";"";"Blueprint";"0";NULL
"318380";"Q11741521";"tt0498966";"973011";"";"Komediantka";"0";NULL
"318405";"Q18289174";"tt0112106";"500447";"";"En nämndemans död";"0";NULL
"318407";"Q18289374";"tt0108765";"0";"";"Esters testamente";"0";NULL
"318409";"Q10493497";"tt0101094";"156432";"";"Facklorna";"0";NULL
"318461";"Q10406415";"tt1783808";"0";"";"Allt och lite till";"0";NULL
"318523";"Q116765102";"tt22079572";"0";"";"Art is a State of Mind";"0";NULL
"318524";"Q10347117";"tt28556265";"0";"";"Pecado de Amor";"0";NULL
"318537";"Q25439924";"tt0163944";"0";"";"Labyrinten";"0";NULL
"318663";"Q10328238";"tt0445125";"0";"";"Megaliga MTV de VJs Paladinos";"0";NULL
"318707";"Q31187000";"tt0077255";"899362";"";"Bombing Process";"0";NULL
"318723";"Q85763567";"tt12369190";"0";"";"Girija Kalyanam";"0";NULL
"318792";"Q303352";"tt39020004";"0";"";"Spartacus: Gods of the Arena";"0";NULL
"318819";"Q16638419";"tt0197215";"0";"";"The Adventures of Gallegher";"0";NULL
"318898";"Q104876859";"tt12840238";"0";"";"Aggabai Sasubai";"0";NULL
"318900";"Q136432995";"tt38891152";"0";"";"Boxen";"0";NULL
