"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"25964";"Q21714448";"nm0733410";"25964";"";"Antoine Roblot";"0";NULL
"29654";"Q1209793";"nm0004615";"29654";"";"Dick Smith";"0";NULL
"33058";"Q140075337";"nm0514724";"33058";"";"Gary Littlejohn";"0";NULL
"45076";"Q140179887";"nm0516789";"45076";"";"Raymond Friday Locke";"0";NULL
"46609";"Q3430982";"nm0500377";"42057";"";"Ted Leighton";"0";"42057"
"63422";"Q15838501";"nm0494628";"63422";"";"Philippe Le Sourd";"0";NULL
"71546";"Q140066049";"nm0712937";"71546";"";"Micky Ray";"1";NULL
"101328";"Q140161140";"nm0929091";"101328";"";"Wallace Wilkinson";"0";NULL
"106898";"Q140131516";"nm0893303";"106898";"";"Anna Ventura";"1";NULL
"112493";"Q6196059";"nm1729413";"112493";"";"Lars Sundh";"0";NULL
"113528";"Q140067094";"nm0182991";"113528";"";"Chrissie Cotterill";"0";NULL
"124855";"Q3435044";"nm0254609";"124855";"";"Robert Elliott";"0";NULL
"126342";"Q5561957";"nm0040780";"126342";"";"Nick Atkinson";"0";"2924920"
"127559";"Q139961318";"nm0168359";"127559";"";"Marian B. Cockrell";"0";NULL
"132803";"Q11369159";"nm2759146";"4092504";"";"Tomohiro Kubo";"0";"4092504"
"134591";"Q140230814";"nm0606478";"134591";"";"David Morris";"1";NULL
"142126";"Q140077259";"nm3714313";"142126";"";"Tessa Taylor";"1";NULL
"147278";"Q140248052";"nm2414913";"147278";"";"Brian Austin";"1";NULL
"152618";"Q140177095";"nm0374186";"152618";"";"Elayne Heilveil";"0";NULL
"183995";"Q140256138";"nm0831861";"183995";"";"Eric Stone";"1";NULL
"220118";"Q137299234";"nm1264549";"220118";"";"Benjamin Petry";"0";NULL
"555579";"Q11632731";"nm1147118";"554163";"";"Koji Taniguchi";"0";"554163"
"558242";"Q140249085";"nm1807316";"558242";"";"Rocky Balboa";"1";NULL
"558720";"Q140132055";"nm0160583";"558720";"";"John Christopher";"1";NULL
"559129";"Q140131942";"nm0214194";"559129";"";"Kenny Dee";"1";NULL
"566672";"Q11672243";"nm4132661";"566672";"";"Masahiro Takata";"0";"2464449"
"592341";"Q140185447";"nm2410811";"592341";"";"Tyler Shamy";"0";NULL
"933864";"Q140194324";"nm0528804";"933864";"";"Shonna Lynn";"1";NULL
"935404";"Q140181006";"nm0024277";"935404";"";"Mephisto";"1";NULL
"980204";"Q236510";"nm3861797";"0";"";"Caro Emerald";"0";NULL
"996518";"Q140196065";"nm0598522";"996518";"";"Kitty Monroe";"1";NULL
"1060081";"Q28749126";"nm2922572";"1060081";"";"Johnny Pemberton";"0";NULL
"1072648";"Q108780685";"nm2169100";"1072648";"";"Asher Grodman";"0";NULL
"1082365";"Q140047980";"nm0471542";"1082365";"";"Kristen";"1";NULL
"1085267";"Q140188818";"nm1340670";"1085267";"";"Izy-Bella Blue";"1";NULL
"1116448";"Q140131973";"nm0012427";"1116448";"";"Alan Adrian";"1";NULL
"1131195";"Q4157391";"nm3293566";"1131195";"";"Andrey Dementev";"0";"1169026"
"1135582";"Q140053897";"nm0514692";"1135582";"";"Jeanette Littledove";"1";NULL
"1135629";"Q140258304";"nm0020510";"1135629";"";"Eva Allen";"1";NULL
