"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"1910617";"Q118780177";"nm7595796";"1910617";"";"Freya Kreutzkam";"0";NULL
"1915120";"Q29968082";"nm0411590";"1915120";"";"Yuri Istratov";"0";NULL
"1922574";"Q133456276";"nm7365059";"0";"";"Quan Tong";"0";NULL
"1932739";"Q139821252";"nm0196001";"1932739";"";"Hayley Russell";"1";NULL
"1955218";"Q139721260";"nm7496903";"1955218";"";"Abraham Rodriguez";"0";NULL
"1959876";"Q139031103";"nm3247788";"0";"";"Chris Damadyan";"0";NULL
"1964435";"Q38260944";"nm0864837";"0";"";"Beate Tober";"0";NULL
"1970605";"Q31776337";"nm8347349";"1970605";"";"Jeong Kwan";"0";NULL
"1992092";"Q17362678";"nm0399076";"0";"";"Ray Wong Chi-Wai";"0";"4021860"
"2007657";"Q27867893";"nm0121272";"0";"";"David Burgess";"0";NULL
"2014364";"Q104347227";"nm1665881";"0";"";"Sarah Clements";"0";NULL
"2033203";"Q139845951";"nm0429863";"2033203";"";"Casey Jordan";"1";NULL
"2062537";"Q108600082";"nm3931584";"0";"";"Arlette Peyret";"0";NULL
"2069325";"Q115056992";"nm9637577";"0";"";"Heidi Switch";"1";NULL
"2085223";"Q139666997";"nm9872576";"2085223";"";"Gisha Forza";"1";NULL
"2088240";"Q104722430";"nm6568986";"2088240";"";"Yang Tongshu";"0";"3012427"
"2108104";"Q101628150";"nm4641112";"2108104";"";"Joep Vermolen";"0";NULL
"2119558";"Q139371666";"nm1675779";"2119558";"";"Kammy";"1";NULL
"2136064";"Q8943339";"nm5432085";"0";"";"Ian Chen";"0";NULL
"2138086";"Q139731338";"nm6783876";"2138086";"";"Anita-Joy Uwajeh";"0";NULL
"2139133";"Q11446714";"nm1856126";"2139133";"";"Karen Kisaragi";"1";NULL
"2140186";"Q139766179";"nm4575226";"2140186";"";"Cami Smalls";"1";NULL
"2144368";"Q110253339";"nm3789142";"0";"";"Mirko Pincelli";"0";NULL
"2144368";"Q69372758";"nm3789142";"0";"";"Mirko Pincelli";"0";NULL
"2144649";"Q20607453";"nm2485803";"2144649";"";"Sakura Scott";"1";NULL
"2146381";"Q107627250";"nm5091845";"2146381";"";"Jessica Neight";"1";NULL
"2150191";"Q139802016";"nm2050964";"2150191";"";"Debbie Evans";"1";NULL
"2153185";"Q3545580";"nm5820907";"2153185";"";"Julia Kawakami";"0";NULL
"2164604";"Q6089630";"nm4555465";"0";"";"Michael Salla";"0";NULL
"2177646";"Q137837008";"nm6854886";"2177646";"";"Marc Namblard";"0";NULL
"2178985";"Q139796517";"nm1165287";"0";"";"Tara Indiana";"1";NULL
"2192833";"Q139660565";"nm6952997";"2192833";"";"Shion Akimoto";"1";NULL
"2213815";"Q139762703";"nm7381213";"2213815";"";"Martín Saracho";"0";NULL
"2216424";"Q136438446";"nm13966626";"2520526";"";"Oh Ji-hyun";"0";NULL
"2227148";"Q51914984";"nm10120181";"2227148";"";"Kasumi Hasegawa";"0";NULL
"2231323";"Q139890473";"nm1228549";"2231323";"";"Park Ho-tae";"0";NULL
"2243870";"Q137869202";"nm5100689";"2918078";"";"Katy Sky";"1";NULL
"2244254";"Q96483270";"nm9180479";"0";"";"Marina Mathey";"0";NULL
"2251566";"Q139710576";"nm10681887";"2251566";"";"Hasumi Kawaguchi";"1";NULL
"2257409";"Q105704954";"nm16368229";"0";"";"Kim Do-kyung";"0";NULL
"2264566";"Q139821498";"nm1104271";"2264566";"";"Tim White";"1";NULL
"2265494";"Q61786039";"nm4250671";"0";"";"Federico Pardo";"0";NULL
"2292775";"Q138095584";"nm10673151";"0";"";"Martin Gonda";"0";NULL
"2302195";"Q112226236";"nm3892934";"0";"";"Todd Karner";"0";NULL
"2304290";"Q18458713";"nm7706670";"2304290";"";"Sana Mizuhara";"1";NULL
"2307965";"Q139255296";"nm9411981";"2307965";"";"Aiko Endo";"1";NULL
"2316314";"Q105704031";"nm6653218";"2316314";"";"Kurumi Nakata";"0";NULL
"2337519";"Q139862509";"nm10700749";"2337519";"";"Maddy Crocco";"0";NULL
"2362455";"Q131036651";"nm4509208";"0";"";"Caldwell Tanner";"0";NULL
"2381397";"Q139270469";"nm9059636";"2381397";"";"Haruka Senboshi";"1";NULL
"2385052";"Q56759651";"nm1427596";"0";"";"Justin Mikita";"0";NULL
"2398879";"Q95288277";"nm1746024";"2398879";"";"Jochen Kraußer";"0";NULL
"2406318";"Q139825399";"nm0038190";"2406318";"";"Sebastián Arzeno";"0";NULL
"2408370";"Q138844126";"nm10892179";"2408370";"";"Jenna Clove";"1";NULL
"2441103";"Q69634763";"nm9661344";"2441103";"";"Kana Suzuna";"1";NULL
"2442039";"Q139771044";"nm0724775";"2442039";"";"Stacy Richardson";"1";NULL
"2450847";"Q139814341";"nm9714056";"2450847";"";"Cheech Manohar";"0";NULL
"2452267";"Q139827802";"nm0518664";"2452267";"";"London";"1";NULL
"2464460";"Q82476104";"nm7158704";"0";"";"Vikram Barn";"0";NULL
"2468610";"Q16213591";"nm4084997";"2468610";"";"Paul Korver";"0";"2109902"
"2486204";"Q5811611";"nm0392133";"0";"";"Rolf Holmgren";"0";NULL
"2495815";"Q1566435";"nm0652648";"0";"";"Marina Oswald Porter";"0";NULL
"2546604";"Q136512376";"nm11357583";"2546604";"";"Liam Oh";"0";NULL
"2553917";"Q139888563";"nm2406922";"2553917";"";"Mike Berlucchi";"0";NULL
"2563851";"Q124569447";"nm11079359";"2563851";"";"Chloe Petts";"0";NULL
"2567241";"Q22997246";"nm7173754";"2567241";"";"Penelope Richmond";"0";NULL
"2573266";"Q139827317";"nm9822646";"2573266";"";"Stephen Kalyn";"0";NULL
"2584189";"Q106462844";"nm11474984";"0";"";"Sinchana Gowda";"0";NULL
"2585793";"Q139623188";"nm9864665";"2585793";"";"Mona Hayami";"1";NULL
"2609670";"Q1085346";"nm0468868";"0";"";"Christoph Kozik";"0";NULL
"2621422";"Q11608858";"nm7883113";"2621422";"";"Miyu Misaki";"1";NULL
"2628810";"Q130737202";"nm8472689";"2628810";"";"Roberto Cox";"0";NULL
"2630058";"Q136688712";"nm13383589";"2630058";"";"So Ra";"0";NULL
"2636746";"Q139857363";"nm0612151";"2636746";"";"Heinz Müller";"0";NULL
"2643679";"Q139273904";"nm9019391";"2643679";"";"Asuka Asakura";"1";NULL
"2646825";"Q139660907";"nm9343446";"2646825";"";"Umi Mitoma";"1";NULL
"2648599";"Q67861145";"nm0100451";"0";"";"Fabienne Bouville";"0";NULL
"2654147";"Q11446000";"nm7043381";"3891017";"";"Saki Okuda";"1";NULL
"2655409";"Q2850420";"nm0767919";"0";"";"Ann Savoy";"0";NULL
"2656109";"Q139861207";"nm0583637";"2656109";"";"T.J. Meyers";"0";NULL
"2663160";"Q137886768";"nm13361362";"2663160";"";"Yeon Joo";"0";NULL
"2679598";"Q108941546";"nm4500536";"0";"";"Jehan Salama";"0";NULL
"2691857";"Q52084097";"nm4553082";"2691857";"";"Carla Berrocal";"1";NULL
"2693310";"Q20859398";"nm7578700";"2693310";"";"Nicole Fujita";"0";NULL
"2696244";"Q84464286";"nm11690223";"2696244";"";"Honoka Tsujii";"1";NULL
"2739548";"Q83682078";"nm11452240";"2739548";"";"Iroha Maeda";"1";NULL
"2740776";"Q11658770";"nm8422876";"2740776";"";"Mari Hida";"1";NULL
"2741744";"Q5957616";"nm6414236";"5101068";"";"Makoto Yuki";"1";NULL
"2754387";"Q64684877";"nm2826082";"0";"";"Moshana Halbert";"0";NULL
"2756573";"Q17686766";"nm8673667";"2756573";"";"Koharu Suzuki";"1";"5120317"
"2778268";"Q139737993";"nm3262003";"2778268";"";"Marc-Sully Saint-Fleur";"0";NULL
"2787194";"Q139892841";"nm0012075";"2787194";"";"Michaela Adkins";"1";NULL
"2787610";"Q139731927";"nm2555357";"2787610";"";"Tomoko Unabara";"0";NULL
"2802162";"Q6834414";"nm1530260";"7478";"";"Mike Simpson";"0";"7478"
"2806071";"Q139801489";"nm0822436";"2806071";"";"Bill Stanley";"1";NULL
"2806074";"Q1691405";"nm1570654";"0";"";"Joe Eigo";"0";NULL
"2821183";"Q17037402";"nm1281658";"0";"";"Graham Ward";"0";"1854309"
"2826460";"Q139257463";"nm7656273";"2826460";"";"Akane Yoshinaga";"1";NULL
"2827678";"Q21153645";"nm0796741";"2827678";"";"Greg 'G-Spot' Siebel";"0";NULL
"2844115";"Q139890440";"nm11743837";"0";"";"Hanna Rey";"1";NULL
"2856042";"Q138090959";"nm11096877";"2856042";"";"German Golub";"0";NULL
"2868810";"Q139623037";"nm12073550";"2868810";"";"Kanon Ibuki";"1";NULL
"2879638";"Q131430194";"nm2599405";"0";"";"Payton Koch";"0";NULL
"2898185";"Q139680869";"nm9885927";"0";"";"Marie Förster";"0";NULL
"2923324";"Q139713623";"nm8486873";"2923324";"";"Kalliopi Dimitriou";"0";NULL
"2934345";"Q125210387";"nm14826353";"0";"";"Sri Gouri Priya Reddy";"0";NULL
"2939560";"Q41693080";"nm10364390";"2314986";"";"Rui Airi";"1";"2314986"
"2940967";"Q4758149";"nm3855787";"0";"";"Andrew O'Neill";"0";NULL
"2946950";"Q97213376";"nm12277942";"2946950";"";"Choi Kyung-hoon";"0";NULL
"2954184";"Q104653516";"nm7066726";"0";"";"Jessica Potter";"0";NULL
"2959295";"Q2076564";"nm2204340";"134227";"";"Kaltoum el Fan";"0";"134227"
"2997276";"Q132167660";"nm9019668";"2997276";"";"María Bernardeau";"0";NULL
"3018691";"Q7183106";"nm2919461";"0";"";"Philip Adrian Wright";"0";NULL
"3026777";"Q5210675";"nm10448173";"3026777";"";"Dale Vince";"0";NULL
"3061257";"Q139623148";"nm0391073";"0";"";"David Stanley";"1";NULL
"3066412";"Q7323326";"nm1504888";"0";"";"Rich Koz";"0";NULL
"3069017";"Q106808175";"nm1247279";"0";"";"Chuck Deezy";"0";NULL
"3071230";"Q4125778";"nm1373029";"5396416";"";"Christopher Windom";"0";"5396416"
"3076298";"Q139660834";"nm8933076";"3076298";"";"Akira Yanagi";"1";NULL
"3077436";"Q139255390";"nm9876353";"3077436";"";"Airi Fujii";"1";NULL
"3077442";"Q138863733";"nm8942439";"3077442";"";"Reona Maruyama";"1";NULL
"3077446";"Q139257468";"nm9876357";"3077446";"";"Akari Tsukishima";"1";NULL
"3077523";"Q57314635";"nm11937589";"3077523";"";"Mitsuki Hoshikawa";"1";NULL
"3077524";"Q59134929";"nm9639143";"3077524";"";"Reina Kashima";"1";NULL
"3077546";"Q38277363";"nm9348228";"3077546";"";"Tsubasa";"1";NULL
"3077547";"Q56349002";"nm9645119";"3077547";"";"Yurika Uezono";"1";NULL
"3077550";"Q30924170";"nm9645131";"3077550";"";"Urumi Yurisaki";"1";NULL
"3082718";"Q11522614";"nm6899328";"3082718";"";"Mitsuki An";"1";NULL
"3084984";"Q119802740";"nm11198177";"0";"";"Lola Zackow";"0";NULL
"3092519";"Q138354819";"nm6219568";"3092519";"";"Koyuki Amano";"1";NULL
"3093010";"Q11579744";"nm3789288";"3093010";"";"Risa Shirakawa";"1";NULL
"3093408";"Q28687623";"nm10304700";"3093408";"";"An Sasakura";"1";NULL
"3095982";"Q56702821";"nm8620123";"3095982";"";"Aine Kagura";"1";NULL
"3096047";"Q11421349";"nm8621191";"5818116";"";"Nana Kunimi";"1";NULL
"3096633";"Q11442812";"nm10005868";"3096633";"";"Yuri Amami";"1";NULL
"3099076";"Q139660685";"nm9703444";"3099076";"";"Yuno Asahina";"1";NULL
