"ID_MOVIE";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_MOVIE";"ID_TMDB_WIKIDATA";"TITLE";"ADULT";"ID_MOVIE_ERASE_WIKIDATA_ID"
"321275";"Q138757832";"tt1905005";"321275";"";"Rage: Midsummer's Eve";"0";NULL
"321396";"Q42296322";"tt1679562";"321396";"";"Die drei Gesichter der Tamara Bunke";"0";NULL
"322619";"Q111144472";"tt0022555";"322619";"";"Westward Bound";"0";NULL
"348149";"Q107613904";"tt1538816";"348149";"";"D'une rive à l'autre";"0";"1026184"
"349471";"Q93737993";"tt0311083";"349471";"";"Eros 2";"0";NULL
"349499";"Q19598744";"tt0311196";"349499";"";"The Sound of Her Breath";"0";NULL
"349505";"Q16177910";"tt0330527";"349505";"";"The Man Who Cannot Kiss";"0";NULL
"349641";"Q93737848";"tt0314919";"0";"";"Women's Arirang";"0";NULL
"349654";"Q19161745";"tt0321999";"349654";"";"Hot Rain";"0";NULL
"349667";"Q17687562";"tt0297399";"349667";"";"Sky Doctor";"0";NULL
"349695";"Q16220381";"tt0304065";"349695";"";"A Different Kind of Man";"0";NULL
"349715";"Q22974180";"tt0334399";"349715";"";"Girl, 18 Years Old";"0";NULL
"349720";"Q21825082";"tt0330490";"349720";"";"Jealousy";"0";NULL
"349779";"Q16724836";"tt0330034";"349779";"";"No More Sexual Life";"0";NULL
"349853";"Q19939149";"tt0335788";"349853";"";"Passion in the 13th Month";"0";NULL
"349893";"Q93740223";"tt0318837";"349893";"";"Challenge of Spite";"0";NULL
"349958";"Q93740266";"tt0333498";"349958";"";"A Chivalrous Man of the Geum River";"0";NULL
"350964";"Q93736409";"tt0422802";"350964";"";"Flying Iljimae";"0";NULL
"351211";"Q24760080";"tt1540011";"351211";"";"Blair Witch";"0";NULL
"356486";"Q21427738";"tt3201722";"356486";"";"Lumberjack Man";"0";NULL
"358888";"Q130053449";"tt0079910";"358888";"";"Silent Victory: The Kitty O'Neil Story";"0";NULL
"362871";"Q138840690";"tt1981028";"362871";"";"Mr. Orange";"1";NULL
"362906";"Q138788356";"tt5087486";"362906";"";"Der Verlust";"0";NULL
"366811";"Q106717054";"tt0074162";"366811";"";"Der aufrechte Gang";"0";NULL
"369093";"Q138801621";"tt0100695";"369093";"";"Stolen: One Husband";"0";NULL
"370061";"Q7278398";"tt0476847";"370061";"";"Raakh";"0";NULL
"374303";"Q130473704";"tt0217692";"374303";"";"La noche es nuestra";"0";NULL
"380597";"Q123373549";"tt9015114";"380597";"";"Terra Nullius";"0";NULL
"385252";"Q138797796";"tt1714868";"385252";"";"The Days of Morisaki Bookstore";"0";NULL
"390367";"Q138857039";"tt0024669";"390367";"";"Thundering Taxis";"0";NULL
"396479";"Q106716991";"tt0345576";"396479";"";"Liebe, so schön wie Liebe";"0";NULL
"404121";"Q23689523";"tt0042633";"404121";"";"Der keusche Adam";"0";NULL
"406563";"Q27590064";"tt5726086";"406563";"";"Insidious: The Last Key";"0";NULL
"410129";"Q138902512";"tt5206170";"410129";"";"The Apostle Peter: Redemption";"0";NULL
"414375";"Q61082782";"tt4678718";"414375";"";"Mariam";"0";NULL
"414560";"Q138809105";"tt3457488";"414560";"";"Light Up the Night";"0";NULL
"425226";"Q138994816";"tt2673910";"425226";"";"Swinger's Club Prive 2: Cum and Party";"1";NULL
"426141";"Q138994634";"tt2673872";"426141";"";"A Ship E-rect";"1";NULL
"432849";"Q106716604";"tt0255580";"432849";"";"Schüsse an der Grenze";"0";NULL
"439236";"Q4457456";"tt5560708";"0";"";"Тимка и Димка";"0";NULL
"440079";"Q138797795";"tt0183174";"440079";"";"Ie Naki Ko";"0";NULL
"445831";"Q123515989";"tt6967610";"445831";"";"Nin9";"0";NULL
"449547";"Q138619864";"tt4856604";"449547";"";"Zeus";"0";NULL
"453750";"Q115481255";"tt2198013";"0";"";"The Boy and the Frog";"0";NULL
"454175";"Q4496979";"tt0165826";"0";"";"Tails";"0";NULL
"461644";"Q138757674";"tt0084499";"461644";"";"Pilgrim, Farewell";"0";NULL
"462359";"Q138821431";"tt0200131";"462359";"";"Ninja's Mark";"0";NULL
"463497";"Q138616999";"tt8519006";"463497";"";"Priklyucheniya pingvinenka Lolo. Film vtoroy";"0";NULL
"463498";"Q138617004";"tt8519056";"463498";"";"Priklyucheniya pingvinenka Lolo. Film tretiy";"0";NULL
"465166";"Q138754611";"tt0098302";"465166";"";"Shalom, general";"0";NULL
"469353";"Q138776375";"tt0337247";"469353";"";"Straßen der Lust";"1";NULL
"475678";"Q7228805";"tt0021267";"475678";"";"Poor Old Bill";"0";NULL
"477759";"Q66818297";"tt7336278";"477759";"";"Power Bangers: A Brazzers XXX Parody";"1";NULL
"479350";"Q138861897";"tt8156774";"479350";"";"Fingers That Kill";"0";NULL
"489908";"Q138819889";"tt0144685";"489908";"";"Wife Decoy";"0";NULL
"494057";"Q106716562";"tt0447314";"494057";"";"Mädchenschicksale";"0";NULL
"495539";"Q138945229";"tt1790891";"0";"";"Vaalan kamerat pyörivät";"0";NULL
"497146";"Q138829430";"tt0027249";"497146";"";"Der Abenteurer von Paris";"0";NULL
"497861";"Q138783011";"tt7492880";"497861";"";"Gwendolyn";"0";NULL
"499120";"Q138845459";"tt11898186";"499120";"";"High School! Funny-face Club Movie";"0";NULL
"502209";"Q106716754";"tt0240883";"502209";"";"Ein schöner Tag";"0";NULL
"502230";"Q138972814";"tt1031221";"502230";"";"Case chiuse";"1";NULL
"505470";"Q50819325";"tt8029242";"505470";"";"Kunju Daivam";"0";NULL
"508216";"Q138859382";"tt0136248";"508216";"";"Die Hochzeitsreise";"0";NULL
"510718";"Q138948201";"tt7733358";"510718";"";"Unzertrennlich nach Verona";"0";NULL
"512015";"Q119888036";"tt1090197";"512015";"";"Die dritte Frau";"0";NULL
"514118";"Q12222029";"tt6448434";"514118";"";"Zaza";"0";NULL
"527280";"Q58058644";"tt7339938";"527280";"";"You Are the Apple of My Eye";"0";NULL
"528850";"Q138773496";"tt0082652";"528850";"";"Der Leutnant Yorck von Wartenburg";"0";NULL
"532036";"Q129877227";"tt0827499";"532036";"";"The Cage";"0";NULL
"535179";"Q131908243";"tt0093592";"535179";"";"At the End of the Night";"0";NULL
"536338";"Q138836333";"tt0259556";"536338";"";"Snow-Flake";"0";NULL
"548019";"Q65200724";"tt3302026";"548019";"";"Two on the Road";"0";NULL
"550159";"Q132047726";"tt9116094";"550159";"";"Klimt & Schiele: Eros and Psyche";"0";NULL
"550456";"Q102079399";"tt9049152";"550456";"";"After Dark";"1";NULL
"562789";"Q138877117";"tt9172182";"562789";"";"Sinterklaas en de Wakkere Nachten";"0";NULL
"565225";"Q3297713";"tt3699762";"871035";"";"Whorrey Potter and the Sorcerer's Balls";"1";NULL
"568580";"Q12505959";"tt1066477";"568580";"";"Anyway, OK";"0";NULL
"569099";"Q138747906";"tt0217237";"569099";"";"Agujetas Cantaor";"0";NULL
"573027";"Q12516501";"tt1152790";"573027";"";"I Can Hold It Long";"0";NULL
"573028";"Q19731751";"tt2079573";"0";"";"Please Be Patient!";"0";NULL
"573422";"Q97656918";"tt10112464";"0";"";"Frank and Fearless";"0";NULL
"577553";"Q138963072";"tt1258220";"577553";"";"The Tiger Jump";"0";NULL
"582620";"Q16388956";"tt0468725";"0";"";"Dzori Miro";"0";NULL
"588175";"Q132048387";"tt10234240";"588175";"";"The Prado Museum: A Collection of Wonders";"0";NULL
"588247";"Q138772883";"tt34747902";"588247";"";"Memory Hotel";"0";NULL
"589850";"Q138822056";"tt0270877";"589850";"";"The Devil's Lair";"1";NULL
"590351";"Q59726330";"tt9390222";"590351";"";"72 Hours: Martyr Who Never Died";"0";NULL
"590370";"Q116196940";"tt6095988";"590370";"";"Los Helechos";"0";NULL
"595583";"Q138821975";"tt0271108";"595583";"";"The Seven Sexy Sins";"1";NULL
"595587";"Q138820450";"tt0272124";"595587";"";"Demons of Lust";"1";NULL
"599598";"Q59726501";"tt8484942";"599598";"";"India's Most Wanted";"0";NULL
"599654";"Q124556285";"tt0173330";"599654";"";"Typhoid Sufferers";"0";NULL
"604390";"Q12516497";"tt0293620";"604390";"";"Suci Sang Primadona";"0";NULL
"617735";"Q138628959";"tt3213370";"617735";"";"Camille";"0";NULL
"621220";"Q138663302";"tt3799980";"621220";"";"Agents Under Covers";"1";NULL
"621901";"Q5716444";"tt1086846";"0";"";"Dada";"0";NULL
"625278";"Q4451190";"tt6680502";"625278";"";"Tanker ""Derbent""";"0";NULL
"636532";"Q4153554";"tt0425947";"0";"";"Let's Not Do Any Tricks!..";"0";NULL
"637071";"Q20512171";"tt0420775";"0";"";"A Drop of Honey";"0";NULL
"637181";"Q21844092";"tt0091417";"637181";"";"Face to Face";"0";NULL
"637541";"Q65200803";"tt4681094";"0";"";"The Life of Nyurka";"0";NULL
"642190";"Q138800748";"tt0083122";"642190";"";"The Star Maker";"0";NULL
"642889";"Q56561533";"tt9109976";"642889";"";"Psycho";"0";NULL
"643907";"Q137756821";"tt7664760";"643907";"";"Fantasy Factory";"1";NULL
"645105";"Q56272816";"tt14241008";"0";"";"Ciao UFO";"0";NULL
"649361";"Q19728783";"tt1161776";"649361";"";"Mana Bisa Tahan";"0";NULL
"649363";"Q17999555";"tt1074941";"649363";"";"Bisa Naik Bisa Turun";"0";NULL
"649366";"Q12512506";"tt1158316";"649366";"";"Saya Duluan Dong";"0";NULL
"659042";"Q138719800";"tt0401755";"659042";"";"Rock Hard";"1";NULL
"665670";"Q138773975";"tt0130253";"665670";"";"Shikibu monogatari";"0";NULL
"666113";"Q86704011";"tt11845700";"0";"";"White Winged Horse";"0";NULL
"666885";"Q138748166";"tt8077038";"666885";"";"Love Case";"0";NULL
"670370";"Q12513691";"tt19838538";"0";"";"Smile on a December Morning";"0";NULL
"670776";"Q130858648";"tt0039362";"670776";"";"Extraña cita";"0";NULL
"670852";"Q130394856";"tt0227516";"670852";"";"Solo Veracruz es bello";"0";NULL
"673754";"Q105728959";"tt11289634";"673754";"";"Homecoming";"0";"588556"
"675213";"Q130375721";"tt0242702";"675213";"";"La mujer que tu quieres";"0";NULL
"675490";"Q135336570";"tt8109470";"675490";"";"The Unfamiliar";"0";NULL
"675583";"Q25394727";"tt6087340";"675583";"";"The Pickwick Papers";"0";NULL
"687369";"Q17478290";"tt7278734";"687369";"";"Thanatology";"0";NULL
"697353";"Q138935131";"tt9770716";"697353";"";"The Cornered Mouse Dreams of Cheese";"0";NULL
"709599";"Q82491501";"tt2618220";"709599";"";"Operation Blue Line, Starring: Teenage Mutant Ninja Turtles";"0";NULL
"719526";"Q64923905";"tt0269130";"719526";"";"Dans nos forêts";"0";NULL
"728402";"Q138649790";"tt0207942";"728402";"";"E se per caso una mattina...";"0";NULL
"735672";"Q138801727";"tt12440108";"735672";"";"Hotel Royal";"0";NULL
